Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LMNB2,Lamin-B2,Inverse variance weighted,9,1.22 [0.49-3.08],0.668865369819991
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LAYN,Layilin,Inverse variance weighted,23,1.03 [0.77-1.37],0.867080089075795
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.23 [0.74-2.06],0.426322705401627
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ESM1,Endothelial cell-specific molecule 1,Inverse variance weighted,26,1.60 [1.10-2.32],0.0143204411872554
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,INHBB,Inhibin beta B chain,Inverse variance weighted,16,0.68 [0.41-1.13],0.137472245479516
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CFD,Complement factor D,Inverse variance weighted,12,1.22 [0.87-1.70],0.251635191195987
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,LGALS4,Galectin-4,Inverse variance weighted,19,0.79 [0.60-1.03],0.0826030111753345
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,SPON2,Spondin-2,Inverse variance weighted,8,1.21 [0.82-1.80],0.338570898217468
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.07 [0.85-1.34],0.588665294962149
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,1.01 [0.79-1.30],0.914045737217995
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.05 [0.89-1.23],0.591307564260926
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,17,1.29 [0.88-1.87],0.190578267191355
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.81 [0.41-1.58],0.535016723165673
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PGF,Placenta growth factor,Inverse variance weighted,8,1.48 [0.68-3.21],0.317927455575733
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.35 [0.91-2.01],0.133737897819485
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,NPPB,Natriuretic peptides B,Inverse variance weighted,3,1.23 [0.69-2.19],0.474856760173773
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.07 [0.65-1.76],0.797369996387382
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,AGRN,Agrin,Inverse variance weighted,31,1.13 [0.86-1.49],0.369121653769502
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,UMOD,Uromodulin,Inverse variance weighted,62,1.10 [0.95-1.28],0.200056018631655
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,OCLN,Occludin,Inverse variance weighted,3,1.52 [0.67-3.45],0.322489273430739
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,MATN2,Matrilin-2,Inverse variance weighted,32,1.14 [0.93-1.39],0.19746700193346
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNC,Tenascin,Inverse variance weighted,57,1.00 [0.83-1.21],0.978610479142604
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PENK,Proenkephalin-A,Inverse variance weighted,21,0.85 [0.66-1.11],0.231648332349837
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,0.81 [0.64-1.01],0.0618702998826299
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.92 [0.57-1.48],0.719709684524653
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,9,0.55 [0.16-1.85],0.334278673344343
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,1.49 [0.22-10.23],0.683083071116829
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,1.06 [0.73-1.52],0.761948572671682
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,15,0.87 [0.55-1.36],0.542514507551719
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,RNASE4,Ribonuclease 4,Inverse variance weighted,13,0.94 [0.70-1.26],0.688706244497236
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,RBP7,Retinoid-binding protein 7,Inverse variance weighted,15,1.08 [0.78-1.48],0.652091893844281
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,2.17 [0.83-5.69],0.115258141111689
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,0.72 [0.13-4.13],0.714245353898784
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,24,1.20 [0.94-1.53],0.149639608893355
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,2.08 [1.04-4.17],0.0385035955640726
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,COLEC12,Collectin-12,Inverse variance weighted,13,0.87 [0.57-1.34],0.538693993523913
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,CCL14,C-C motif chemokine 14,Inverse variance weighted,17,0.90 [0.73-1.12],0.352148988968855
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,0.90 [0.65-1.25],0.540609845889063
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.92 [0.74-1.15],0.468490690295585
Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.61 [0.68-3.81],0.281469699389252
