Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,LMNB2,Lamin-B2,Inverse variance weighted,9,0.97 [0.82-1.15],0.739934620994188
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.11 [0.87-1.43],0.401565471297121
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,AGRN,Agrin,Inverse variance weighted,31,1.01 [0.95-1.07],0.862511385201389
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,MSLN,Mesothelin,Inverse variance weighted,36,0.97 [0.94-1.01],0.135629825539937
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,CST3,Cystatin-C,Inverse variance weighted,13,0.97 [0.91-1.03],0.342582638401735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,ANGPT2,Angiopoietin-2,Inverse variance weighted,11,0.98 [0.86-1.11],0.723111921459889
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,CD27,CD27 antigen,Inverse variance weighted,18,0.98 [0.92-1.04],0.491309950809435
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,LGALS4,Galectin-4,Inverse variance weighted,19,1.00 [0.96-1.05],0.898638245668845
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,1.02 [0.97-1.07],0.430146618181838
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.96 [0.87-1.05],0.362619650983245
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.05 [0.97-1.14],0.230696549595518
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,25,1.06 [0.99-1.13],0.0928855825915075
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,KLK11,Kallikrein-11,Inverse variance weighted,19,1.00 [0.95-1.05],0.927417157527344
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.00 [0.92-1.08],0.995686713495287
