Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",IL6,Interleukin-6,Inverse variance weighted,6,0.92 [0.83-1.03],0.161253696315309
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.06 [0.98-1.15],0.138999207335283
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",TIMP1,Metalloproteinase inhibitor 1,Inverse variance weighted,2,1.05 [0.81-1.35],0.732858156566383
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CA14,Carbonic anhydrase 14,Inverse variance weighted,21,0.97 [0.88-1.06],0.486549747084158
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,13,1.06 [0.95-1.18],0.326954248273272
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",LGMN,Legumain,Inverse variance weighted,32,0.98 [0.91-1.05],0.568456762158368
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",IL19,Interleukin-19,Inverse variance weighted,21,1.01 [0.95-1.09],0.667662722362662
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CD300C,CMRF35-like molecule 6,Inverse variance weighted,33,1.01 [0.97-1.05],0.685912321858436
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.09 [0.90-1.31],0.365603622135555
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",DPP7,Dipeptidyl peptidase 2,Inverse variance weighted,15,0.99 [0.95-1.04],0.679324053144189
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",EFNA4,Ephrin-A4,Inverse variance weighted,5,0.83 [0.69-1.00],0.0455565570254063
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,1.03 [0.94-1.13],0.479809479635161
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",THBS2,Thrombospondin-2,Inverse variance weighted,33,0.98 [0.94-1.03],0.379435923032172
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,58,1.07 [1.02-1.11],0.0017571247580669
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",RNASET2,Ribonuclease T2,Inverse variance weighted,25,1.04 [0.99-1.08],0.124553812016697
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.96 [0.87-1.06],0.39595511722996
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ITGA5,Integrin alpha-5,Inverse variance weighted,19,1.02 [0.93-1.12],0.653984542695405
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",LGALS4,Galectin-4,Inverse variance weighted,19,0.99 [0.95-1.04],0.808100904773823
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",COLEC12,Collectin-12,Inverse variance weighted,13,1.09 [0.97-1.24],0.153677561400634
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,1.04 [0.98-1.11],0.199495153002253
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,1.00 [0.93-1.07],0.965785270010224
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,Inverse variance weighted,35,0.99 [0.95-1.04],0.787251251692386
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",FCRLB,Fc receptor-like B,Inverse variance weighted,65,1.00 [0.98-1.03],0.750405709914357
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,24,0.96 [0.91-1.02],0.172153890302614
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,32,0.98 [0.94-1.02],0.25420636402791
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",REN,Renin,Inverse variance weighted,12,0.99 [0.90-1.10],0.895255586577899
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",SCLY,Selenocysteine lyase,Inverse variance weighted,7,1.04 [0.94-1.14],0.453708986460119
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.12 [0.89-1.40],0.342344696387601
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,0.95 [0.85-1.06],0.38100906351649
Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",PSAP,Prosaposin,Inverse variance weighted,13,1.02 [0.96-1.10],0.506395318977731
