Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,5,1.27 [0.89-1.80],0.183980979845086
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,SPON2,Spondin-2,Inverse variance weighted,8,0.99 [0.88-1.10],0.810694940747431
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.00 [0.81-1.24],0.983235591950094
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.14 [0.98-1.34],0.0958209992633411
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Inverse variance weighted,2,0.83 [0.65-1.06],0.13342126247474
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,EPO,Erythropoietin,Inverse variance weighted,14,0.94 [0.84-1.05],0.267705400364605
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,0.99 [0.89-1.10],0.881946831095604
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,Inverse variance weighted,4,0.96 [0.83-1.11],0.53794815690553
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,30,1.08 [1.00-1.16],0.0564952684146382
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL16,C-C motif chemokine 16,Inverse variance weighted,26,1.01 [0.97-1.05],0.578196511624257
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,1.02 [0.98-1.06],0.413636367540986
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,PGA4,Pepsin A-4,Inverse variance weighted,9,1.38 [1.05-1.81],0.0226385236571183
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,GAST,Gastrin,Inverse variance weighted,9,0.87 [0.46-1.64],0.672031495247042
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,17,1.06 [0.93-1.21],0.384184903251809
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD302,CD302 antigen,Inverse variance weighted,17,0.89 [0.82-0.98],0.013338804021037
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,31,1.05 [1.00-1.10],0.0689913384215531
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.90 [0.73-1.11],0.327881527687996
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,22,1.00 [0.91-1.10],0.976743701099789
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.05 [0.97-1.14],0.189660491995005
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.00 [0.83-1.21],0.986854114236851
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.05 [0.98-1.13],0.178576429919015
