Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.01 [0.89-1.14],0.897314687169808
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,0.96 [0.83-1.12],0.60207592606979
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.06 [0.94-1.19],0.365525306500624
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,0.99 [0.87-1.14],0.913354975176744
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,TFF2,Trefoil factor 2,Inverse variance weighted,16,1.03 [0.89-1.19],0.720602816874295
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,1.05 [1.00-1.11],0.0693569955065531
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.97 [0.78-1.21],0.807401951321302
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,SPON2,Spondin-2,Inverse variance weighted,8,1.08 [0.98-1.20],0.122818351816863
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,15,0.97 [0.88-1.08],0.593866088345975
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.03 [0.92-1.15],0.606898749689137
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.01 [0.79-1.28],0.961969016222435
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,TGFA,Protransforming growth factor alpha,Inverse variance weighted,11,1.00 [0.74-1.36],0.977267076385866
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,0.97 [0.94-1.01],0.130008234134701
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.86 [0.76-0.98],0.0213254893342366
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.00 [0.94-1.07],0.928349135569435
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,RNASE6,Ribonuclease K6,Inverse variance weighted,20,1.03 [0.97-1.10],0.287753542906947
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.02 [0.93-1.11],0.708891049046812
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,59,1.06 [1.01-1.11],0.0178479301138491
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AREG,Amphiregulin,Inverse variance weighted,7,1.02 [0.87-1.18],0.832844214553129
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,GAST,Gastrin,Inverse variance weighted,9,0.91 [0.68-1.21],0.524722193880461
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,IL5RA,Interleukin-5 receptor subunit alpha,Inverse variance weighted,56,0.99 [0.95-1.03],0.724285434971295
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.99 [0.87-1.13],0.892489198650326
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,29,0.99 [0.93-1.05],0.668171513016303
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,PGA4,Pepsin A-4,Inverse variance weighted,9,1.23 [1.02-1.48],0.0268815541529829
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.99 [0.91-1.08],0.825058850995867
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,1.06 [0.89-1.27],0.510786115919379
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CHGA,Chromogranin-A,Inverse variance weighted,8,0.92 [0.82-1.04],0.17486849492495
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.02 [0.93-1.12],0.690230388095614
