Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,LMNB2,Lamin-B2,Inverse variance weighted,9,1.05 [0.89-1.24],0.560796157162777
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.97 [0.90-1.06],0.546737204629901
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,28,0.97 [0.95-1.00],0.073466761023087
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.84 [0.53-1.35],0.474812806040463
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,GAST,Gastrin,Inverse variance weighted,9,1.04 [0.88-1.22],0.668503513355188
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,KLK4,Kallikrein-4,Inverse variance weighted,20,1.03 [0.99-1.07],0.187374873452898
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,PGA4,Pepsin A-4,Inverse variance weighted,9,1.12 [0.99-1.27],0.0817539293857252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.19 [1.03-1.38],0.018846028502404
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,16,0.99 [0.94-1.04],0.737292727477789
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,KRT19,"Keratin, type I cytoskeletal 19",Inverse variance weighted,5,1.03 [0.92-1.15],0.658385078745818
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.00 [0.93-1.06],0.9312546788618
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ZBTB17,Zinc finger and BTB domain-containing protein 17,Inverse variance weighted,2,1.19 [0.96-1.47],0.106279473600226
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.98 [0.81-1.18],0.79603112031546
