Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Hypertension,PTK7,Inactive tyrosine-protein kinase 7,Wald ratio,1,1.14 [0.92-1.41],0.221622348205331
Chapter IX Diseases of the circulatory system,Hypertension,SLURP1,Secreted Ly-6/uPAR-related protein 1,Inverse variance weighted,24,1.00 [0.97-1.04],0.866422874524523
Chapter IX Diseases of the circulatory system,Hypertension,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.92 [0.86-0.99],0.0257341339163975
Chapter IX Diseases of the circulatory system,Hypertension,INSL5,Insulin-like peptide INSL5,Inverse variance weighted,11,0.96 [0.90-1.02],0.215345551437816
Chapter IX Diseases of the circulatory system,Hypertension,RBP5,Retinol-binding protein 5,Inverse variance weighted,5,0.93 [0.85-1.03],0.162043691669901
Chapter IX Diseases of the circulatory system,Hypertension,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.81 [0.67-0.98],0.0267986040497861
Chapter IX Diseases of the circulatory system,Hypertension,CD160,CD160 antigen,Inverse variance weighted,36,0.97 [0.94-1.00],0.0235580444511798
Chapter IX Diseases of the circulatory system,Hypertension,TMSB10,Thymosin beta-10,Wald ratio,1,0.93 [0.76-1.13],0.463935945520475
Chapter IX Diseases of the circulatory system,Hypertension,A1BG,Alpha-1B-glycoprotein,Inverse variance weighted,8,1.04 [0.98-1.10],0.178997462071314
Chapter IX Diseases of the circulatory system,Hypertension,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,Inverse variance weighted,21,0.98 [0.94-1.03],0.480386133189386
Chapter IX Diseases of the circulatory system,Hypertension,LCN2,Neutrophil gelatinase-associated lipocalin,Inverse variance weighted,21,0.99 [0.92-1.06],0.70079045523043
Chapter IX Diseases of the circulatory system,Hypertension,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,0.99 [0.82-1.18],0.874655444380232
Chapter IX Diseases of the circulatory system,Hypertension,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,37,1.02 [0.99-1.04],0.156613115108295
