Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,GPNMB,Transmembrane glycoprotein NMB,Inverse variance weighted,22,0.99 [0.97-1.01],0.339523314695694
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,1.00 [0.89-1.13],0.96238918843355
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,1.06 [1.01-1.12],0.0247199806343498
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,COMP,Cartilage oligomeric matrix protein,Inverse variance weighted,14,1.01 [0.91-1.11],0.90483838434289
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,DCN,Decorin,Inverse variance weighted,3,1.32 [0.98-1.78],0.0692010108740393
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,CCN3,CCN family member 3,Inverse variance weighted,20,0.96 [0.91-1.02],0.218872836173877
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,ADGRG2,Adhesion G-protein coupled receptor G2,Inverse variance weighted,8,1.00 [0.80-1.24],0.974222297777075
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,CD276,CD276 antigen,Inverse variance weighted,47,1.00 [0.96-1.03],0.782328454789348
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,ACAN,Aggrecan core protein,Inverse variance weighted,33,1.00 [0.91-1.11],0.939946203820996
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.97 [0.89-1.05],0.422212458907156
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,16,0.99 [0.90-1.09],0.821486156714211
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,CHGA,Chromogranin-A,Inverse variance weighted,8,1.04 [0.96-1.14],0.348416514542552
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,PRELP,Prolargin,Inverse variance weighted,14,1.07 [0.99-1.15],0.0944048727245847
Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,MYL3,Myosin light chain 3,Inverse variance weighted,13,1.00 [0.85-1.18],0.992502818740787
