Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Hemiplegia,ANXA10,Annexin A10,Wald ratio,1,2.66 [0.65-10.87],0.173240176108852
Chapter VI Diseases of the nervous system,Hemiplegia,BCAN,Brevican core protein,Inverse variance weighted,15,0.83 [0.63-1.11],0.206479783757909
Chapter VI Diseases of the nervous system,Hemiplegia,OMG,Oligodendrocyte-myelin glycoprotein,Inverse variance weighted,15,1.20 [0.85-1.69],0.308292462154884
Chapter VI Diseases of the nervous system,Hemiplegia,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.19 [0.84-1.69],0.339417889631327
Chapter VI Diseases of the nervous system,Hemiplegia,GDF15,Growth/differentiation factor 15,Inverse variance weighted,14,1.48 [1.01-2.17],0.0448653972836391
Chapter VI Diseases of the nervous system,Hemiplegia,CA14,Carbonic anhydrase 14,Inverse variance weighted,21,0.68 [0.49-0.94],0.0181613278001381
Chapter VI Diseases of the nervous system,Hemiplegia,RAB6A,Ras-related protein Rab-6A,Inverse variance weighted,28,1.14 [0.95-1.37],0.173860503700489
Chapter VI Diseases of the nervous system,Hemiplegia,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.44 [0.23-0.83],0.0113984739553688
Chapter VI Diseases of the nervous system,Hemiplegia,ITGAM,Integrin alpha-M,Inverse variance weighted,15,0.86 [0.65-1.12],0.261157492814436
Chapter VI Diseases of the nervous system,Hemiplegia,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.00 [0.78-1.28],0.979608199259199
Chapter VI Diseases of the nervous system,Hemiplegia,CHGA,Chromogranin-A,Inverse variance weighted,8,1.07 [0.79-1.44],0.660900120243028
Chapter VI Diseases of the nervous system,Hemiplegia,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,41,1.20 [1.02-1.41],0.0258393796071415
Chapter VI Diseases of the nervous system,Hemiplegia,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,42,0.97 [0.82-1.13],0.675141742732541
Chapter VI Diseases of the nervous system,Hemiplegia,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,0.95 [0.64-1.40],0.792438289443451
Chapter VI Diseases of the nervous system,Hemiplegia,REN,Renin,Inverse variance weighted,12,1.03 [0.80-1.32],0.820720564045472
Chapter VI Diseases of the nervous system,Hemiplegia,ITGA11,Integrin alpha-11,Inverse variance weighted,16,1.09 [0.88-1.33],0.429606357871873
