Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.93 [0.43-2.01],0.849335607202914
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD46,Membrane cofactor protein,Inverse variance weighted,3,1.13 [0.88-1.45],0.350608989786948
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SCG3,Secretogranin-3,Inverse variance weighted,48,1.00 [0.91-1.09],0.942030393971981
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AGR3,Anterior gradient protein 3,Inverse variance weighted,5,1.12 [0.85-1.49],0.425305954328746
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD22,B-cell receptor CD22,Inverse variance weighted,31,1.00 [0.92-1.09],0.972028231488062
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PLIN3,Perilipin-3,Wald ratio,1,0.78 [0.51-1.18],0.239173753965734
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.99 [0.79-1.24],0.945721817835621
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,Inverse variance weighted,2,0.91 [0.57-1.47],0.701649402073594
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,23,0.99 [0.94-1.05],0.814184360532273
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,IL16,Pro-interleukin-16,Inverse variance weighted,20,0.97 [0.89-1.07],0.590675840967336
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,21,1.02 [0.90-1.16],0.769813438208138
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AREG,Amphiregulin,Inverse variance weighted,7,1.04 [0.89-1.23],0.607108980477763
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CST5,Cystatin-D,Inverse variance weighted,67,1.01 [0.97-1.06],0.575557909675264
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,KIR2DL2,Killer cell immunoglobulin-like receptor 2DL2,Inverse variance weighted,20,0.93 [0.85-1.03],0.169179765445095
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SNRPB2,U2 small nuclear ribonucleoprotein B'',Inverse variance weighted,2,1.58 [0.60-4.18],0.356388454491802
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,Inverse variance weighted,3,0.83 [0.58-1.20],0.330712353716154
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,41,1.00 [0.96-1.04],0.947885770685515
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,LYVE1,Lymphatic vessel endothelial hyaluronic acid receptor 1,Inverse variance weighted,23,1.01 [0.91-1.11],0.883024693810875
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD248,Endosialin,Inverse variance weighted,19,0.83 [0.72-0.95],0.0080145869797112
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,8,1.22 [1.05-1.42],0.009970535996503
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,FLT1,Vascular endothelial growth factor receptor 1,Inverse variance weighted,16,0.98 [0.90-1.06],0.548614866350918
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,8,0.82 [0.68-0.98],0.0318153060835231
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CHIT1,Chitotriosidase-1,Inverse variance weighted,38,1.03 [0.99-1.07],0.195376025372427
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CLMP,CXADR-like membrane protein,Inverse variance weighted,15,0.97 [0.84-1.12],0.687352583831377
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,MCFD2,Multiple coagulation factor deficiency protein 2,Inverse variance weighted,4,0.97 [0.81-1.17],0.781027984246328
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,28,1.03 [0.96-1.09],0.399483414491765
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SLC39A5,Zinc transporter ZIP5,Inverse variance weighted,16,0.96 [0.85-1.07],0.423189540564799
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,0.98 [0.94-1.03],0.465104730031446
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,14,0.91 [0.82-1.00],0.0396669088358064
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,1.03 [0.99-1.07],0.119641675224944
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.00 [0.96-1.05],0.858745741537974
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,0.99 [0.88-1.12],0.920664825084895
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,11,1.06 [0.91-1.24],0.43521999385465
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RAB6A,Ras-related protein Rab-6A,Inverse variance weighted,28,1.03 [0.95-1.11],0.481346297916131
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PTPRS,Receptor-type tyrosine-protein phosphatase S,Inverse variance weighted,26,0.97 [0.91-1.03],0.263505970493777
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,DBN1,Drebrin,Wald ratio,1,0.55 [0.29-1.04],0.0664383910420276
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CHGB,Secretogranin-1,Inverse variance weighted,33,0.99 [0.91-1.08],0.86597328519651
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SMTN,Smoothelin,Wald ratio,1,1.09 [0.68-1.74],0.731594444694213
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RSPO1,R-spondin-1,Inverse variance weighted,14,1.04 [0.94-1.14],0.48185183146464
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SIRPA,Tyrosine-protein phosphatase non-receptor type substrate 1,Inverse variance weighted,45,0.99 [0.96-1.02],0.379538787378342
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,LAYN,Layilin,Inverse variance weighted,23,1.05 [0.96-1.13],0.28875291858867
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,13,0.98 [0.87-1.10],0.757152285328375
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,24,1.01 [0.93-1.09],0.878263478852484
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,GUCA2A,Guanylin,Inverse variance weighted,16,1.03 [0.80-1.32],0.833071209252911
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,FCN1,Ficolin-1,Inverse variance weighted,50,0.96 [0.90-1.01],0.137668666535961
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.02 [0.88-1.19],0.781669421393019
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,IL17D,Interleukin-17D,Inverse variance weighted,18,0.99 [0.92-1.07],0.879765158103782
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,AMY2B,Alpha-amylase 2B,Inverse variance weighted,51,1.01 [0.96-1.06],0.731471755471229
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.10 [0.88-1.39],0.389065584792207
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,0.99 [0.96-1.03],0.796787671324758
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,45,1.02 [0.98-1.07],0.267299780899949
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ITM2A,Integral membrane protein 2A,Inverse variance weighted,6,1.01 [0.89-1.14],0.896271876671423
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,17,1.01 [0.93-1.09],0.851562732260719
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.05 [0.88-1.25],0.600012336452685
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,FGFR4,Fibroblast growth factor receptor 4,Inverse variance weighted,95,0.97 [0.94-1.00],0.0938830257166363
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,13,0.96 [0.90-1.03],0.272948160976097
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,22,0.95 [0.86-1.04],0.267367727410493
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,1.03 [0.93-1.15],0.535439138272999
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,1.05 [0.98-1.12],0.192527658553594
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SLC9A3R2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,Inverse variance weighted,6,0.88 [0.73-1.05],0.160027709779047
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,TACSTD2,Tumor-associated calcium signal transducer 2,Inverse variance weighted,36,0.98 [0.93-1.02],0.328236109653377
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,0.98 [0.92-1.05],0.63597774017722
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,0.91 [0.74-1.11],0.334501964655411
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,27,0.98 [0.91-1.05],0.509255321839139
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,VASN,Vasorin,Inverse variance weighted,19,1.03 [0.95-1.10],0.494205481328075
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,MFAP5,Microfibrillar-associated protein 5,Inverse variance weighted,2,1.33 [0.92-1.93],0.134337547183911
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.98 [0.90-1.07],0.662366636026582
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ART3,Ecto-ADP-ribosyltransferase 3,Inverse variance weighted,22,1.04 [0.96-1.13],0.356006715243124
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.05 [0.90-1.22],0.528713552576119
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,VWC2L,von Willebrand factor C domain-containing protein 2-like,Wald ratio,1,0.82 [0.58-1.15],0.252869484085951
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,1.01 [0.86-1.19],0.901336492866692
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,DSC2,Desmocollin-2,Inverse variance weighted,16,0.91 [0.81-1.02],0.0996682977909769
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,61,1.03 [0.99-1.07],0.13985528497903
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,NPTX2,Neuronal pentraxin-2,Inverse variance weighted,24,0.94 [0.84-1.05],0.253013800966037
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,0.94 [0.71-1.25],0.660376263906425
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,0.95 [0.83-1.09],0.462493062877383
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,Inverse variance weighted,51,1.03 [0.96-1.11],0.353792190866266
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,SEMA6C,Semaphorin-6C,Wald ratio,1,0.83 [0.61-1.14],0.248591178769288
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,NME3,Nucleoside diphosphate kinase 3,Inverse variance weighted,22,0.96 [0.89-1.04],0.343485584686916
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,UBE2L6,Ubiquitin/ISG15-conjugating enzyme E2 L6,Inverse variance weighted,6,0.95 [0.83-1.09],0.468262892982976
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Inverse variance weighted,25,1.02 [0.97-1.07],0.453331346029427
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.98 [0.88-1.08],0.66720160307011
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.06 [0.93-1.20],0.418047583087054
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,LGALS4,Galectin-4,Inverse variance weighted,19,1.07 [1.00-1.15],0.0673530216661389
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CCN4,CCN family member 4,Inverse variance weighted,40,0.98 [0.93-1.04],0.584765080040489
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,0.95 [0.82-1.10],0.483062921444625
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,RBP2,Retinol-binding protein 2,Inverse variance weighted,6,0.89 [0.69-1.14],0.338937887096084
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,GPC1,Glypican-1,Inverse variance weighted,43,1.02 [0.96-1.08],0.580250866028852
Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,KLRK1,NKG2-D type II integral membrane protein,Inverse variance weighted,32,1.02 [0.95-1.10],0.558421279604304
