Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CHGB,Secretogranin-1,Inverse variance weighted,33,1.00 [0.98-1.03],0.798129438022425
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,THBD,Thrombomodulin,Inverse variance weighted,16,1.01 [0.96-1.07],0.602975121315664
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,21,0.98 [0.93-1.03],0.510223654855112
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,NT5C1A,Cytosolic 5'-nucleotidase 1A,Inverse variance weighted,4,0.97 [0.89-1.06],0.541177495656262
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,COLEC12,Collectin-12,Inverse variance weighted,13,1.01 [0.93-1.10],0.831352772807519
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SPON2,Spondin-2,Inverse variance weighted,8,1.01 [0.95-1.07],0.7942608311185
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CDH1,Cadherin-1,Inverse variance weighted,17,0.95 [0.91-1.00],0.0388156201782717
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,EDN1,Endothelin-1,Inverse variance weighted,3,0.95 [0.89-1.02],0.153488426924725
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,1.02 [0.96-1.07],0.509888299899385
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,AREG,Amphiregulin,Inverse variance weighted,7,0.97 [0.86-1.08],0.553911654922993
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,SCARA5,Scavenger receptor class A member 5,Inverse variance weighted,15,1.01 [0.97-1.05],0.697286666865577
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CTSO,Cathepsin O,Inverse variance weighted,22,1.01 [0.94-1.08],0.754421913477987
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,18,1.00 [0.94-1.07],0.915884805621104
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.21 [0.95-1.53],0.114975484627042
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.01 [0.95-1.08],0.662931790293848
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,22,1.01 [0.98-1.03],0.69761107316602
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CLGN,Calmegin,Inverse variance weighted,22,0.98 [0.95-1.00],0.0523564509875401
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CHRDL1,Chordin-like protein 1,Inverse variance weighted,3,0.89 [0.70-1.14],0.351451869574795
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,NPPC,C-type natriuretic peptide,Inverse variance weighted,5,1.00 [0.86-1.17],0.995242948444618
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,EGFR,Epidermal growth factor receptor,Inverse variance weighted,15,1.01 [0.93-1.09],0.905868042327978
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ART3,Ecto-ADP-ribosyltransferase 3,Inverse variance weighted,22,1.00 [0.97-1.04],0.875872851341143
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.94 [0.76-1.15],0.523505663357002
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,31,1.00 [0.98-1.02],0.832736294801426
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.07 [1.01-1.14],0.0338968577921577
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,B2M,Beta-2-microglobulin,Inverse variance weighted,7,1.06 [0.92-1.22],0.40957484874208
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,IL12RB1,Interleukin-12 receptor subunit beta-1,Inverse variance weighted,22,0.98 [0.94-1.01],0.222719038577731
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TFF1,Trefoil factor 1,Inverse variance weighted,14,0.99 [0.94-1.03],0.607919013857803
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.96 [0.85-1.09],0.551410639640887
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CCN4,CCN family member 4,Inverse variance weighted,40,1.02 [1.00-1.05],0.103604217485626
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,STC1,Stanniocalcin-1,Inverse variance weighted,11,1.03 [0.95-1.11],0.478670573641145
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,LGALS4,Galectin-4,Inverse variance weighted,19,0.98 [0.94-1.02],0.277743062682058
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.03 [0.89-1.20],0.683348299103741
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CTSZ,Cathepsin Z,Inverse variance weighted,16,1.04 [1.01-1.08],0.0094364888022242
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.94 [0.84-1.05],0.278434471072017
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CD46,Membrane cofactor protein,Inverse variance weighted,3,0.86 [0.76-0.97],0.0122784635623033
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,CCDC80,Coiled-coil domain-containing protein 80,Inverse variance weighted,13,1.00 [0.93-1.08],0.897692952836376
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,38,0.99 [0.97-1.02],0.632690868910405
