Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,PDCD1,Programmed cell death protein 1,Inverse variance weighted,24,1.01 [0.87-1.17],0.908057384048805
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CCN3,CCN family member 3,Inverse variance weighted,20,1.02 [0.88-1.20],0.763147192311322
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,EPO,Erythropoietin,Inverse variance weighted,14,1.01 [0.83-1.24],0.902865594869535
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,5,1.36 [0.88-2.08],0.161636395686491
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,SPINK2,Serine protease inhibitor Kazal-type 2,Inverse variance weighted,34,0.99 [0.90-1.10],0.910418196703175
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,22,0.95 [0.81-1.12],0.579496516483396
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,7,1.24 [0.84-1.84],0.285943866033138
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,5,0.69 [0.43-1.11],0.126384977822084
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,OGN,Mimecan,Inverse variance weighted,37,0.90 [0.81-0.99],0.034027890174068
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,SPP1,Osteopontin,Inverse variance weighted,19,0.98 [0.78-1.25],0.892317876666507
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,14,0.86 [0.70-1.05],0.143045495986254
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,24,1.04 [0.93-1.17],0.446361167904558
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,8,0.88 [0.71-1.10],0.250962613939385
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,13,0.98 [0.90-1.06],0.643070028132591
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,11,0.86 [0.59-1.24],0.415683511397489
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CGA,Glycoprotein hormones alpha chain,Inverse variance weighted,3,1.09 [0.50-2.41],0.822807386678294
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CD83,CD83 antigen,Inverse variance weighted,19,0.83 [0.70-1.00],0.0440603133439599
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,LGALS9,Galectin-9,Inverse variance weighted,39,1.02 [0.92-1.13],0.707387740162303
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,0.88 [0.72-1.08],0.223922927818044
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,IL5RA,Interleukin-5 receptor subunit alpha,Inverse variance weighted,56,1.04 [0.96-1.12],0.337518755987261
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,1.12 [0.75-1.67],0.569011419701943
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CD59,CD59 glycoprotein,Inverse variance weighted,8,0.91 [0.69-1.18],0.468935132621223
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.98 [0.87-1.09],0.670620653012504
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CD93,Complement component C1q receptor,Inverse variance weighted,2,1.51 [0.80-2.86],0.204549039205564
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CST3,Cystatin-C,Inverse variance weighted,13,1.04 [0.90-1.21],0.571249820383519
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.95 [0.84-1.08],0.430462378511797
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,12,1.05 [0.87-1.28],0.597428728219446
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.99 [0.82-1.20],0.92975890494033
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,17,1.00 [0.84-1.20],0.957987437080728
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,23,0.96 [0.79-1.16],0.658733024623579
