Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.03 [0.94-1.13],0.484792757517056
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.00 [0.94-1.05],0.859897694345753
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,PALM2,Paralemmin-2,Inverse variance weighted,9,0.96 [0.92-1.01],0.0916966111171035
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,PRND,Prion-like protein doppel,Inverse variance weighted,24,1.01 [0.96-1.06],0.67899725632634
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CTSL,Cathepsin L1,Inverse variance weighted,29,0.98 [0.94-1.03],0.490752597797542
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,GAST,Gastrin,Inverse variance weighted,9,0.98 [0.92-1.06],0.682024097216581
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,0.99 [0.96-1.03],0.682183862128576
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD83,CD83 antigen,Inverse variance weighted,19,1.02 [0.97-1.06],0.513543202737066
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,1.03 [0.90-1.18],0.633077144335133
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,TFF3,Trefoil factor 3,Inverse variance weighted,10,1.00 [0.95-1.06],0.969911021061013
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,1.02 [0.96-1.08],0.47182656954448
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,EFNA4,Ephrin-A4,Inverse variance weighted,5,1.00 [0.92-1.08],0.995514397322556
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CNDP1,Beta-Ala-His dipeptidase,Inverse variance weighted,48,1.00 [0.98-1.01],0.66562098683253
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,CD276,CD276 antigen,Inverse variance weighted,47,0.98 [0.96-0.99],0.008458045425193
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,LAYN,Layilin,Inverse variance weighted,23,0.98 [0.96-1.01],0.274075322542319
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,1.03 [0.92-1.16],0.571902920868738
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.08 [0.90-1.30],0.409262988784268
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Inverse variance weighted,20,1.00 [0.97-1.03],0.940356268391776
