Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,1.00 [0.97-1.02],0.746554024756636
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,LGALS3,Galectin-3,Inverse variance weighted,42,1.00 [0.98-1.03],0.757192391506701
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,1.00 [0.95-1.06],0.999015609651005
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,AGR2,Anterior gradient protein 2 homolog,Inverse variance weighted,3,1.00 [0.90-1.11],0.974781442136134
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,SPON2,Spondin-2,Inverse variance weighted,8,1.01 [0.97-1.05],0.77116783246036
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,0.98 [0.95-1.01],0.165218544524109
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,1.01 [0.88-1.17],0.881642199629114
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,SHISA5,Protein shisa-5,Inverse variance weighted,16,1.07 [1.00-1.14],0.0345590379501684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.98 [0.92-1.05],0.651443247859882
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,SMPD1,Sphingomyelin phosphodiesterase,Inverse variance weighted,34,1.01 [0.98-1.04],0.357164045123496
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,LRP1,Prolow-density lipoprotein receptor-related protein 1,Inverse variance weighted,19,1.02 [0.97-1.06],0.507802674344656
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.00 [0.95-1.05],0.922044490133895
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.98 [0.96-0.99],0.0076878516435311
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.91 [0.76-1.09],0.283340818214863
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,CD99L2,CD99 antigen-like protein 2,Inverse variance weighted,8,1.04 [0.97-1.11],0.300431011973067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,IMMT,MICOS complex subunit MIC60,Inverse variance weighted,2,0.94 [0.86-1.01],0.105415094646817
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.95 [0.86-1.05],0.317129760191799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.97 [0.92-1.02],0.274634787162017
