Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,11,0.89 [0.62-1.27],0.52297640424112
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",AGR3,Anterior gradient protein 3,Inverse variance weighted,5,1.33 [0.86-2.05],0.197200671894266
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",ANXA10,Annexin A10,Wald ratio,1,0.86 [0.31-2.37],0.763666318784038
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,40,0.96 [0.86-1.06],0.39834335921445
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",APRT,Adenine phosphoribosyltransferase,Inverse variance weighted,8,1.23 [0.92-1.64],0.166737208000409
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",MAP4K5,Mitogen-activated protein kinase kinase kinase kinase 5,Inverse variance weighted,4,1.31 [0.89-1.94],0.167130688271929
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.55 [0.80-2.98],0.193524907327113
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",GBP4,Guanylate-binding protein 4,Inverse variance weighted,45,1.01 [0.93-1.11],0.803262254190269
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",CST3,Cystatin-C,Inverse variance weighted,13,0.98 [0.85-1.15],0.83501409959238
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,11,1.06 [0.82-1.38],0.648715612519453
Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",DEFA1_DEFA1B,Neutrophil defensin 1,Inverse variance weighted,31,0.97 [0.78-1.20],0.78439845742816
