Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1.05 [0.99-1.13],0.119434319032666
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,6,0.97 [0.89-1.05],0.411736672625366
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,26,0.95 [0.91-1.00],0.0291995070858114
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,15,1.01 [0.93-1.09],0.868252967465082
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,NECTIN2,Nectin-2,Inverse variance weighted,8,1.02 [0.96-1.09],0.42494323090895
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,42,1.01 [0.97-1.04],0.70334592415727
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.05 [0.97-1.14],0.232154193649142
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,1.08 [0.78-1.49],0.66133767823218
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,CLEC14A,C-type lectin domain family 14 member A,Inverse variance weighted,4,1.05 [0.83-1.33],0.670932618185308
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.95 [0.82-1.09],0.463636002355198
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,SPP1,Osteopontin,Inverse variance weighted,19,1.02 [0.92-1.13],0.752871333080863
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,SDC1,Syndecan-1,Inverse variance weighted,14,0.96 [0.87-1.05],0.34051361502464
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,CD27,CD27 antigen,Inverse variance weighted,18,0.97 [0.90-1.05],0.446629758997306
