Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,CD46,Membrane cofactor protein,Inverse variance weighted,3,1.17 [0.93-1.46],0.182547292508926
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,OCLN,Occludin,Inverse variance weighted,3,0.96 [0.87-1.06],0.425566823549179
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,MMP13,Collagenase 3,Inverse variance weighted,2,1.22 [0.98-1.52],0.0823883962216661
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,NPL,N-acetylneuraminate lyase,Inverse variance weighted,16,0.96 [0.91-1.02],0.190295411358435
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,SPON2,Spondin-2,Inverse variance weighted,8,0.97 [0.92-1.03],0.375584014882634
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,DTX3,Probable E3 ubiquitin-protein ligase DTX3,Inverse variance weighted,16,0.97 [0.91-1.04],0.450727169712553
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,SETMAR,Histone-lysine N-methyltransferase SETMAR,Inverse variance weighted,8,0.99 [0.93-1.06],0.847796141603124
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.55 [1.14-2.12],0.0056543180583331
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,17,1.00 [0.96-1.03],0.788160128464615
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,MDK,Midkine,Inverse variance weighted,19,0.99 [0.94-1.04],0.670124975725545
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,46,1.00 [0.96-1.03],0.795739642294254
