Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,9,0.84 [0.70-1.01],0.0619428708207437
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CD300LF,CMRF35-like molecule 1,Inverse variance weighted,35,1.00 [0.94-1.06],0.904260142666362
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,1.00 [0.90-1.11],0.99319414189161
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,13,0.88 [0.66-1.18],0.394488718373338
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CHGA,Chromogranin-A,Inverse variance weighted,8,1.06 [0.89-1.26],0.50318470531779
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CD300A,CMRF35-like molecule 8,Inverse variance weighted,35,1.02 [0.92-1.13],0.647709699973943
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.63 [0.23-1.77],0.383663157561221
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,34,0.96 [0.88-1.04],0.338679344229615
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,1.08 [0.96-1.21],0.213722328602619
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ITGAV,Integrin alpha-V,Inverse variance weighted,14,0.89 [0.71-1.13],0.33994778363691
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,CKB,Creatine kinase B-type,Inverse variance weighted,11,0.86 [0.63-1.18],0.359304930756315
