Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,PSAP,Prosaposin,Inverse variance weighted,13,1.45 [0.63-3.37],0.382738307930204
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,CD46,Membrane cofactor protein,Inverse variance weighted,3,3.25 [0.45-23.47],0.242416819707289
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.77 [0.19-3.10],0.713711078496768
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.66 [0.08-33.89],0.741102911731843
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,REG1A,Lithostathine-1-alpha,Inverse variance weighted,26,1.02 [0.70-1.50],0.901771327854262
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,59,1.17 [0.89-1.53],0.272875646185744
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,CDH2,Cadherin-2,Inverse variance weighted,21,1.02 [0.49-2.14],0.947801951916652
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,26,1.08 [0.75-1.57],0.678065753195389
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,DSC2,Desmocollin-2,Inverse variance weighted,16,1.18 [0.71-1.98],0.522722114015928
Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,MANSC1,MANSC domain-containing protein 1,Inverse variance weighted,15,0.69 [0.33-1.45],0.328994118456209
