Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,18,1.06 [1.00-1.12],0.0576968997372057
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CD93,Complement component C1q receptor,Inverse variance weighted,2,1.09 [0.85-1.39],0.516839351539424
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CCN5,CCN family member 5,Inverse variance weighted,12,1.02 [0.95-1.09],0.612088469231727
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,TNFSF10,Tumor necrosis factor ligand superfamily member 10,Inverse variance weighted,23,1.03 [0.90-1.17],0.702540259777171
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,8,0.97 [0.91-1.03],0.364099175095927
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,10,1.01 [0.93-1.11],0.772365159089918
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,SFTPD,Pulmonary surfactant-associated protein D,Inverse variance weighted,54,1.00 [0.97-1.04],0.833949987309318
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,DCN,Decorin,Inverse variance weighted,3,0.85 [0.60-1.19],0.340418601183546
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CLSTN3,Calsyntenin-3,Inverse variance weighted,8,0.90 [0.77-1.05],0.180486601349822
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,OLR1,Oxidized low-density lipoprotein receptor 1,Inverse variance weighted,19,1.00 [0.87-1.15],0.961179033604964
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,ADA2,Adenosine deaminase 2,Inverse variance weighted,18,1.01 [0.94-1.09],0.816884204665419
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.08 [1.00-1.18],0.0635647355672808
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,ANGPTL7,Angiopoietin-related protein 7,Inverse variance weighted,20,0.95 [0.88-1.03],0.245494316622426
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,SCT,Secretin,Inverse variance weighted,5,1.27 [0.99-1.62],0.0575581854610909
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,5,0.96 [0.71-1.30],0.800520207982307
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,TMEM25,Transmembrane protein 25,Inverse variance weighted,9,0.98 [0.92-1.04],0.506178256294713
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,HGF,Hepatocyte growth factor,Inverse variance weighted,7,0.90 [0.76-1.06],0.207769736484041
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,31,0.97 [0.93-1.02],0.280060674507982
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CD7,T-cell antigen CD7,Inverse variance weighted,12,0.97 [0.93-1.00],0.0836700015786543
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,34,1.03 [0.97-1.09],0.344299241259185
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,WIF1,Wnt inhibitory factor 1,Inverse variance weighted,33,1.02 [0.96-1.08],0.585301151840016
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,SEPTIN8,Septin-8,Inverse variance weighted,6,0.97 [0.86-1.10],0.668720381658982
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,POF1B,Protein POF1B,Inverse variance weighted,4,0.98 [0.82-1.16],0.786387666370535
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,10,1.15 [1.04-1.26],0.0070187143136766
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,17,1.07 [0.93-1.23],0.366677736238109
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,AMIGO2,Amphoterin-induced protein 2,Inverse variance weighted,26,1.04 [0.95-1.15],0.374557447096129
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,9,0.98 [0.91-1.07],0.701838401447615
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,CA9,Carbonic anhydrase 9,Inverse variance weighted,11,1.06 [0.90-1.25],0.452545503186648
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,31,0.90 [0.83-0.97],0.0069857360818108
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,FABP4,"Fatty acid-binding protein, adipocyte",Inverse variance weighted,2,1.16 [0.98-1.37],0.0904715650613642
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,27,1.02 [1.00-1.05],0.0653517141321002
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,ADGRD1,Adhesion G-protein coupled receptor D1,Inverse variance weighted,36,1.04 [1.00-1.09],0.0648227394448508
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,NFATC1,"Nuclear factor of activated T-cells, cytoplasmic 1",Inverse variance weighted,7,1.19 [1.07-1.33],0.0016676552493395
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,GAST,Gastrin,Inverse variance weighted,9,0.87 [0.75-1.02],0.0796813724672772
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,10,1.04 [0.85-1.26],0.729993985952355
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,PTX3,Pentraxin-related protein PTX3,Inverse variance weighted,14,0.99 [0.93-1.04],0.588264954232068
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,DAPP1,Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide,Wald ratio,1,1.09 [0.90-1.32],0.383003969694789
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,OGN,Mimecan,Inverse variance weighted,37,0.96 [0.92-1.01],0.0971055685497319
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,KDR,Vascular endothelial growth factor receptor 2,Inverse variance weighted,37,1.00 [0.95-1.06],0.95181425100411
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,EPHB4,Ephrin type-B receptor 4,Inverse variance weighted,11,1.06 [0.98-1.14],0.175750028444607
Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,19,1.01 [0.96-1.07],0.601510970884067
