Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,40,0.97 [0.93-1.00],0.04097515208873
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,FBLN2,Fibulin-2,Inverse variance weighted,17,1.02 [0.96-1.08],0.500039559430663
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,ANXA5,Annexin A5,Inverse variance weighted,2,1.05 [0.85-1.29],0.677258372699821
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,DRAXIN,Draxin,Inverse variance weighted,38,1.01 [0.97-1.06],0.497369897761722
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,11,1.05 [0.97-1.12],0.227981916716904
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,ZBTB17,Zinc finger and BTB domain-containing protein 17,Inverse variance weighted,2,0.95 [0.74-1.24],0.725487456041786
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,ADM,Pro-adrenomedullin,Inverse variance weighted,4,1.10 [0.99-1.23],0.0730455996977572
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CLIC5,Chloride intracellular channel protein 5,Inverse variance weighted,2,0.99 [0.82-1.20],0.900560833351772
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CTSZ,Cathepsin Z,Inverse variance weighted,16,0.99 [0.93-1.05],0.743213843028652
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CAPG,Macrophage-capping protein,Inverse variance weighted,34,1.01 [0.96-1.06],0.699579402013455
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,FSTL3,Follistatin-related protein 3,Inverse variance weighted,7,1.00 [0.87-1.15],0.998577040614981
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,EZR,Ezrin,Inverse variance weighted,2,0.83 [0.61-1.13],0.242678044824637
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,DSC2,Desmocollin-2,Inverse variance weighted,16,0.95 [0.89-1.01],0.114399081082914
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CLEC3B,Tetranectin,Inverse variance weighted,9,0.90 [0.82-0.98],0.0159448838338981
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,RPL14,60S ribosomal protein L14,Wald ratio,1,0.82 [0.54-1.22],0.325132738432837
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,APOF,Apolipoprotein F,Inverse variance weighted,12,1.04 [0.98-1.11],0.223933806031557
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,20,1.00 [0.96-1.04],0.989206582217237
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,29,1.04 [1.00-1.09],0.062104789978792
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,TNFSF11,Tumor necrosis factor ligand superfamily member 11,Inverse variance weighted,20,1.03 [0.97-1.09],0.416721930765862
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,LGALS4,Galectin-4,Inverse variance weighted,19,1.04 [0.99-1.10],0.114271781917641
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,1.41 [0.96-2.07],0.0788824943673768
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,IL12A_IL12B,Interleukin-12,Inverse variance weighted,57,0.96 [0.93-1.00],0.0353495115754359
