Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of liver,MILR1,Allergin-1,Inverse variance weighted,43,1.02 [0.98-1.06],0.267731149731721
Chapter XI Diseases of the digestive system,Diseases of liver,SIRPA,Tyrosine-protein phosphatase non-receptor type substrate 1,Inverse variance weighted,45,1.03 [1.00-1.06],0.025084204324837
Chapter XI Diseases of the digestive system,Diseases of liver,TLR1,Toll-like receptor 1,Inverse variance weighted,17,1.10 [1.02-1.19],0.0190819214158069
Chapter XI Diseases of the digestive system,Diseases of liver,SUSD2,Sushi domain-containing protein 2,Inverse variance weighted,29,1.00 [0.97-1.04],0.982288574107292
Chapter XI Diseases of the digestive system,Diseases of liver,MENT,Protein MENT,Inverse variance weighted,30,0.89 [0.84-0.94],0.000100712017699
Chapter XI Diseases of the digestive system,Diseases of liver,SEMA7A,Semaphorin-7A,Inverse variance weighted,25,1.10 [0.85-1.40],0.474127847802755
Chapter XI Diseases of the digestive system,Diseases of liver,CTSD,Cathepsin D,Inverse variance weighted,24,1.07 [1.00-1.15],0.0534581244707657
Chapter XI Diseases of the digestive system,Diseases of liver,EFNA1,Ephrin-A1,Inverse variance weighted,15,1.06 [0.98-1.14],0.150701385644677
Chapter XI Diseases of the digestive system,Diseases of liver,FSTL1,Follistatin-related protein 1,Inverse variance weighted,15,1.09 [0.97-1.23],0.14735357641986
Chapter XI Diseases of the digestive system,Diseases of liver,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,9,1.08 [0.92-1.27],0.359384648157314
Chapter XI Diseases of the digestive system,Diseases of liver,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,13,1.00 [0.88-1.15],0.956302325433494
Chapter XI Diseases of the digestive system,Diseases of liver,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.04 [0.93-1.17],0.489004156909151
Chapter XI Diseases of the digestive system,Diseases of liver,IL17C,Interleukin-17C,Inverse variance weighted,8,1.04 [0.89-1.22],0.627027170698932
Chapter XI Diseases of the digestive system,Diseases of liver,KYNU,Kynureninase,Inverse variance weighted,10,1.02 [0.94-1.11],0.591884447064902
