Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn's disease NAS,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,1.02 [0.78-1.34],0.858988137010532
Chapter XI Diseases of the digestive system,Crohn's disease NAS,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,19,1.15 [0.95-1.37],0.144083151300679
Chapter XI Diseases of the digestive system,Crohn's disease NAS,THBD,Thrombomodulin,Inverse variance weighted,16,1.10 [0.91-1.31],0.320423062625235
Chapter XI Diseases of the digestive system,Crohn's disease NAS,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,30,1.17 [0.94-1.47],0.165385004955124
Chapter XI Diseases of the digestive system,Crohn's disease NAS,MFGE8,Lactadherin,Inverse variance weighted,26,0.95 [0.78-1.17],0.649987055421291
Chapter XI Diseases of the digestive system,Crohn's disease NAS,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,4,0.99 [0.48-2.06],0.976588896911026
Chapter XI Diseases of the digestive system,Crohn's disease NAS,OCLN,Occludin,Inverse variance weighted,3,0.76 [0.48-1.20],0.233612228789724
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ULBP2,UL16-binding protein 2,Inverse variance weighted,37,1.04 [0.95-1.13],0.395740503841782
Chapter XI Diseases of the digestive system,Crohn's disease NAS,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,18,1.13 [0.94-1.37],0.191861039021258
Chapter XI Diseases of the digestive system,Crohn's disease NAS,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,24,0.89 [0.72-1.11],0.309575247876022
Chapter XI Diseases of the digestive system,Crohn's disease NAS,IL22,Interleukin-22,Inverse variance weighted,5,4.59 [1.30-16.15],0.0176251202566998
Chapter XI Diseases of the digestive system,Crohn's disease NAS,C1RL,Complement C1r subcomponent-like protein,Inverse variance weighted,10,1.32 [0.95-1.82],0.0966752367689915
Chapter XI Diseases of the digestive system,Crohn's disease NAS,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,30,1.14 [0.97-1.33],0.112825486105718
Chapter XI Diseases of the digestive system,Crohn's disease NAS,REG1B,Lithostathine-1-beta,Inverse variance weighted,26,1.13 [0.97-1.31],0.107702687372804
Chapter XI Diseases of the digestive system,Crohn's disease NAS,EFNA1,Ephrin-A1,Inverse variance weighted,15,0.89 [0.70-1.12],0.304686300344799
Chapter XI Diseases of the digestive system,Crohn's disease NAS,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,13,0.83 [0.62-1.13],0.238912593386465
Chapter XI Diseases of the digestive system,Crohn's disease NAS,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,4,0.89 [0.66-1.20],0.445048945169574
Chapter XI Diseases of the digestive system,Crohn's disease NAS,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,8,1.16 [0.79-1.69],0.448213837560959
Chapter XI Diseases of the digestive system,Crohn's disease NAS,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,25,0.87 [0.73-1.03],0.101666455425787
Chapter XI Diseases of the digestive system,Crohn's disease NAS,PALM2,Paralemmin-2,Inverse variance weighted,9,0.96 [0.75-1.23],0.755119874413079
Chapter XI Diseases of the digestive system,Crohn's disease NAS,SCG2,Secretogranin-2,Inverse variance weighted,3,1.07 [0.40-2.87],0.885590507326084
Chapter XI Diseases of the digestive system,Crohn's disease NAS,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,17,1.13 [0.92-1.38],0.248614441916251
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AMOT,Angiomotin,Inverse variance weighted,9,1.29 [0.83-1.98],0.255329976333565
Chapter XI Diseases of the digestive system,Crohn's disease NAS,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,41,1.17 [1.00-1.38],0.0520485095209522
Chapter XI Diseases of the digestive system,Crohn's disease NAS,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.92 [0.56-1.50],0.740415244333815
Chapter XI Diseases of the digestive system,Crohn's disease NAS,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Inverse variance weighted,5,1.55 [0.49-4.89],0.450777519949556
