Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic gastritis,A1BG,Alpha-1B-glycoprotein,33882,222,1.97 [0.92-4.21],0.0813615406074108
Chapter XI Diseases of the digestive system,Chronic gastritis,AAMDC,Mth938 domain-containing protein,32961,215,0.94 [0.74-1.21],0.6425640515501877
Chapter XI Diseases of the digestive system,Chronic gastritis,AARSD1,Alanyl-tRNA editing protein Aarsd1,38688,248,1.00 [0.82-1.22],0.9805780470348048
Chapter XI Diseases of the digestive system,Chronic gastritis,ABCA2,ATP-binding cassette sub-family A member 2,32738,210,1.19 [0.84-1.70],0.3226479226527493
Chapter XI Diseases of the digestive system,Chronic gastritis,ABHD14B,Protein ABHD14B,38436,250,0.89 [0.73-1.08],0.2298014061850199
Chapter XI Diseases of the digestive system,Chronic gastritis,ABL1,Tyrosine-protein kinase ABL1,38688,248,0.88 [0.74-1.05],0.1607628803347
Chapter XI Diseases of the digestive system,Chronic gastritis,ABO,Histo-blood group ABO system transferase,33864,218,0.98 [0.89-1.07],0.5809994032796086
Chapter XI Diseases of the digestive system,Chronic gastritis,ABRAXAS2,BRISC complex subunit Abraxas 2,32738,210,0.86 [0.70-1.06],0.1514470799162198
Chapter XI Diseases of the digestive system,Chronic gastritis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",37938,244,1.13 [0.99-1.29],0.0795933303121606
Chapter XI Diseases of the digestive system,Chronic gastritis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",33231,218,1.14 [0.97-1.34],0.1024595715580955
Chapter XI Diseases of the digestive system,Chronic gastritis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",33852,219,0.96 [0.83-1.12],0.622925247993556
Chapter XI Diseases of the digestive system,Chronic gastritis,ACAN,Aggrecan core protein,38441,247,0.76 [0.51-1.13],0.1711222502595052
Chapter XI Diseases of the digestive system,Chronic gastritis,ACE,Angiotensin-converting enzyme,33864,218,1.14 [0.70-1.85],0.5924768561466383
Chapter XI Diseases of the digestive system,Chronic gastritis,ACE2,Angiotensin-converting enzyme 2,38140,242,1.49 [1.23-1.80],4.704949154444527e-05
Chapter XI Diseases of the digestive system,Chronic gastritis,ACHE,Acetylcholinesterase,33105,216,0.76 [0.51-1.14],0.1823281546664457
Chapter XI Diseases of the digestive system,Chronic gastritis,ACOT13,Acyl-coenzyme A thioesterase 13,33699,221,1.01 [0.90-1.13],0.9157169331296896
Chapter XI Diseases of the digestive system,Chronic gastritis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,38800,251,1.01 [0.81-1.26],0.9137299006072443
Chapter XI Diseases of the digestive system,Chronic gastritis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,32881,214,0.85 [0.63-1.15],0.2927258410778283
Chapter XI Diseases of the digestive system,Chronic gastritis,ACP5,Tartrate-resistant acid phosphatase type 5,38995,252,1.16 [0.83-1.64],0.3840772648454313
Chapter XI Diseases of the digestive system,Chronic gastritis,ACP6,Lysophosphatidic acid phosphatase type 6,39107,251,1.10 [0.93-1.31],0.2744848518759154
Chapter XI Diseases of the digestive system,Chronic gastritis,ACRBP,Acrosin-binding protein,33687,219,0.92 [0.65-1.29],0.6107123340844597
Chapter XI Diseases of the digestive system,Chronic gastritis,ACRV1,Acrosomal protein SP-10,32881,214,1.07 [0.90-1.26],0.4396913100748916
Chapter XI Diseases of the digestive system,Chronic gastritis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,32738,210,0.67 [0.43-1.04],0.0732209004243908
Chapter XI Diseases of the digestive system,Chronic gastritis,ACTA2,"Actin, aortic smooth muscle",38140,242,1.25 [1.00-1.57],0.0483574191492455
Chapter XI Diseases of the digestive system,Chronic gastritis,ACTN2,Alpha-actinin-2,32738,210,1.15 [0.93-1.42],0.1894335806048014
Chapter XI Diseases of the digestive system,Chronic gastritis,ACTN4,Alpha-actinin-4,38107,241,1.20 [0.88-1.64],0.2563109193444998
Chapter XI Diseases of the digestive system,Chronic gastritis,ACVRL1,Serine/threonine-protein kinase receptor R3,38489,250,1.48 [0.97-2.25],0.0687601479034232
Chapter XI Diseases of the digestive system,Chronic gastritis,ACY1,Aminoacylase-1,38800,251,1.11 [0.93-1.33],0.2505270853169491
Chapter XI Diseases of the digestive system,Chronic gastritis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,32738,210,1.16 [0.93-1.46],0.1908406495937338
Chapter XI Diseases of the digestive system,Chronic gastritis,ACYP1,Acylphosphatase-1,32986,216,0.94 [0.77-1.14],0.523286517363441
Chapter XI Diseases of the digestive system,Chronic gastritis,ADA,Adenosine deaminase,39252,252,1.03 [0.76-1.41],0.842851347312779
Chapter XI Diseases of the digestive system,Chronic gastritis,ADA2,Adenosine deaminase 2,38591,242,1.58 [1.23-2.03],0.0003392264611261
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,32881,214,1.33 [0.96-1.85],0.0828707014731755
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,38140,242,1.01 [0.70-1.46],0.9706650831289624
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,38556,250,0.89 [0.65-1.21],0.4457145987744667
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,39252,252,1.12 [0.81-1.55],0.4984248399060479
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,39103,249,1.13 [0.77-1.66],0.5293327357735977
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,33699,221,1.94 [1.31-2.86],0.0009453757766776
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,32881,214,0.74 [0.47-1.16],0.1885239752037585
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,39303,252,0.73 [0.46-1.16],0.1809671689691595
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,38688,248,1.28 [0.98-1.67],0.0645864305704817
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,38140,242,1.11 [0.78-1.57],0.562178850031102
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,32881,214,1.13 [0.78-1.62],0.5260045034917294
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,38942,247,0.76 [0.60-0.98],0.0313109243276103
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTSL2,ADAMTS-like protein 2,33849,221,1.35 [0.93-1.96],0.111590364493626
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTSL4,ADAMTS-like protein 4,32961,215,0.89 [0.51-1.54],0.665949008494449
Chapter XI Diseases of the digestive system,Chronic gastritis,ADAMTSL5,ADAMTS-like protein 5,33852,219,0.89 [0.64-1.24],0.5022008391597479
