Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",A1BG,Alpha-1B-glycoprotein,38359,86,2.41 [0.71-8.16],0.1584966319944187
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",AAMDC,Mth938 domain-containing protein,37295,88,1.08 [0.74-1.59],0.6835378609751915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",AARSD1,Alanyl-tRNA editing protein Aarsd1,43898,99,1.16 [0.84-1.58],0.3658879346071243
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABCA2,ATP-binding cassette sub-family A member 2,37040,88,0.96 [0.54-1.71],0.8958344012982264
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABHD14B,Protein ABHD14B,43591,99,1.02 [0.75-1.40],0.8884808193510652
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABL1,Tyrosine-protein kinase ABL1,43898,99,1.23 [0.96-1.57],0.0966675016255314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABO,Histo-blood group ABO system transferase,38341,88,1.01 [0.88-1.17],0.8524579671602224
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABRAXAS2,BRISC complex subunit Abraxas 2,37040,88,1.16 [0.86-1.57],0.3444527932181347
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",43020,96,1.00 [0.80-1.24],0.965809318101115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",37612,87,1.01 [0.75-1.35],0.9544315279744072
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",38319,89,1.14 [0.92-1.42],0.2381016299800631
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACAN,Aggrecan core protein,43671,100,0.89 [0.47-1.67],0.7160420044481758
