Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,A1BG,Alpha-1B-glycoprotein,41204,127,1.05 [0.40-2.77],0.9243367523725636
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,AAMDC,Mth938 domain-containing protein,40081,124,0.72 [0.52-1.01],0.0539766516809728
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,AARSD1,Alanyl-tRNA editing protein Aarsd1,47055,152,0.88 [0.68-1.14],0.3162587020302654
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ABCA2,ATP-binding cassette sub-family A member 2,39803,128,1.09 [0.69-1.72],0.7152939784285636
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ABHD14B,Protein ABHD14B,46757,153,0.75 [0.58-0.96],0.0219479111303464
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ABL1,Tyrosine-protein kinase ABL1,47055,152,0.83 [0.67-1.04],0.1046049073410964
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ABO,Histo-blood group ABO system transferase,41168,132,1.01 [0.90-1.13],0.9047598190478646
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ABRAXAS2,BRISC complex subunit Abraxas 2,39803,128,0.78 [0.59-1.01],0.0619592338846185
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",46150,151,1.05 [0.89-1.25],0.5626581040664658
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",40406,125,0.92 [0.71-1.20],0.5491016467633818
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",41142,131,0.93 [0.77-1.13],0.47470242120292
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ACAN,Aggrecan core protein,46823,150,0.92 [0.55-1.53],0.7469479386328751
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ACE,Angiotensin-converting enzyme,41168,132,0.58 [0.31-1.08],0.0870937575573644
