Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn's disease NAS,A1BG,Alpha-1B-glycoprotein,41908,110,2.66 [0.93-7.63],0.068367910808061
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AAMDC,Mth938 domain-containing protein,40729,107,0.99 [0.70-1.40],0.9529201975886928
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AARSD1,Alanyl-tRNA editing protein Aarsd1,47904,126,1.04 [0.79-1.38],0.7785647215987208
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABCA2,ATP-binding cassette sub-family A member 2,40468,105,1.59 [1.04-2.41],0.0307625637462501
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABHD14B,Protein ABHD14B,47599,122,1.05 [0.80-1.38],0.7366779346723156
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABL1,Tyrosine-protein kinase ABL1,47904,126,1.12 [0.90-1.40],0.311356790898578
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABO,Histo-blood group ABO system transferase,41881,109,1.06 [0.94-1.20],0.3461377765654295
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABRAXAS2,BRISC complex subunit Abraxas 2,40468,105,1.13 [0.85-1.49],0.3940431979013837
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",46993,118,1.29 [1.08-1.55],0.0050725852610521
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",41091,110,1.17 [0.95-1.44],0.1515432019359706
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",41843,111,1.07 [0.88-1.31],0.4813552056880075
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACAN,Aggrecan core protein,47665,119,0.81 [0.46-1.44],0.4779832828907527
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACE,Angiotensin-converting enzyme,41881,109,1.03 [0.51-2.08],0.9305795576368874
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACE2,Angiotensin-converting enzyme 2,47235,116,2.36 [1.88-2.96],1.0699318418900757e-13
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACHE,Acetylcholinesterase,40912,104,0.92 [0.52-1.63],0.7711888249371924
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACOT13,Acyl-coenzyme A thioesterase 13,41665,110,1.09 [0.93-1.28],0.269125957118304
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,48123,122,1.01 [0.74-1.40],0.9319362595061538
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP1,Low molecular weight phosphotyrosine protein phosphatase,40627,101,0.82 [0.53-1.29],0.3916849603244391
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP5,Tartrate-resistant acid phosphatase type 5,48340,121,1.38 [0.86-2.21],0.1824901135143054
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP6,Lysophosphatidic acid phosphatase type 6,48457,124,1.14 [0.89-1.47],0.2950302367134583
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACRBP,Acrosin-binding protein,41658,110,1.61 [1.14-2.28],0.0063462974117584
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACRV1,Acrosomal protein SP-10,40627,101,1.09 [0.85-1.39],0.4882230035034578
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACSL1,Long-chain-fatty-acid--CoA ligase 1,40468,105,0.72 [0.40-1.30],0.279244335009801
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTA2,"Actin, aortic smooth muscle",47235,116,1.25 [0.90-1.74],0.1807222253068169
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTN2,Alpha-actinin-2,40468,105,0.97 [0.70-1.34],0.8385328785851126
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTN4,Alpha-actinin-4,47239,121,1.07 [0.65-1.75],0.7963623707782483
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACVRL1,Serine/threonine-protein kinase receptor R3,47667,122,2.54 [1.44-4.51],0.0013734858605469
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACY1,Aminoacylase-1,48123,122,1.52 [1.20-1.93],0.0005067089551336
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,40468,105,1.53 [1.14-2.06],0.0045686629318562
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACYP1,Acylphosphatase-1,40762,103,1.03 [0.78-1.37],0.822381910456208
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADA,Adenosine deaminase,48659,124,0.92 [0.59-1.43],0.6996473739471828
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADA2,Adenosine deaminase 2,47840,121,2.77 [2.02-3.80],2.451470328224122e-10
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40627,101,1.35 [0.92-1.98],0.1311908427426284
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,47235,116,1.83 [1.08-3.08],0.0237911467127318
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,47745,122,1.65 [1.06-2.59],0.0282804977984131
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,48659,124,1.24 [0.78-1.98],0.3642114419236932
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,48469,124,2.83 [1.82-4.40],3.991880211567545e-06
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,41665,110,2.55 [1.59-4.10],0.000102755902146
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,40627,101,1.17 [0.66-2.05],0.5926344036206749
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,48725,122,0.69 [0.35-1.36],0.2870193050881997
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,47904,126,1.76 [1.20-2.58],0.0039588944302703
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,47235,116,0.75 [0.41-1.35],0.3381687313910912
