Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",A1BG,Alpha-1B-glycoprotein,44734,197,1.03 [0.46-2.29],0.9414170450882487
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",AAMDC,Mth938 domain-containing protein,43483,195,0.93 [0.72-1.22],0.6155423113565901
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,51142,221,1.11 [0.90-1.37],0.336353467021053
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ABCA2,ATP-binding cassette sub-family A member 2,43205,191,1.00 [0.68-1.48],0.994832006697264
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ABHD14B,Protein ABHD14B,50819,218,0.91 [0.74-1.13],0.4001960019635114
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ABL1,Tyrosine-protein kinase ABL1,51142,221,1.06 [0.89-1.26],0.5065283660471905
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ABO,Histo-blood group ABO system transferase,44704,195,0.95 [0.87-1.05],0.300875693888148
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,43205,191,1.06 [0.86-1.31],0.5960706890339555
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50173,219,1.02 [0.89-1.18],0.741329069876449
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43859,196,0.94 [0.76-1.16],0.5813031078347841
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44668,194,0.97 [0.83-1.13],0.7152419221923249
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACAN,Aggrecan core protein,50888,219,0.95 [0.62-1.45],0.8084352603058371
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACE,Angiotensin-converting enzyme,44704,195,1.07 [0.65-1.78],0.7872414265873002
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACE2,Angiotensin-converting enzyme 2,50439,212,1.26 [1.03-1.55],0.0231271034972591
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACHE,Acetylcholinesterase,43691,195,1.20 [0.81-1.77],0.3729804695732988
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,44479,193,0.97 [0.86-1.10],0.6561580817076863
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51379,221,0.85 [0.67-1.09],0.212627839105527
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,43373,192,0.98 [0.72-1.33],0.8968780149543718
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,51603,220,1.00 [0.70-1.44],0.9944394538088254
Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",ACP6,Lysophosphatidic acid phosphatase type 6,51740,223,1.14 [0.95-1.38],0.1558027298269469
