Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,A1BG,Alpha-1B-glycoprotein,34032,372,3.13 [1.72-5.71],0.0001876176472881
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,AAMDC,Mth938 domain-containing protein,33106,360,0.94 [0.77-1.14],0.5156552024318697
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,AARSD1,Alanyl-tRNA editing protein Aarsd1,38842,402,1.10 [0.94-1.29],0.2373344119588091
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ABCA2,ATP-binding cassette sub-family A member 2,32882,354,1.26 [0.96-1.65],0.1011759683863239
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ABHD14B,Protein ABHD14B,38593,407,1.07 [0.92-1.26],0.3645642107369561
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ABL1,Tyrosine-protein kinase ABL1,38842,402,1.07 [0.94-1.22],0.3029624780416333
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ABO,Histo-blood group ABO system transferase,34015,369,1.01 [0.94-1.08],0.798419819001833
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ABRAXAS2,BRISC complex subunit Abraxas 2,32882,354,1.05 [0.90-1.23],0.531505012866047
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",38093,399,1.15 [1.03-1.28],0.0096127569351475
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",33375,362,0.84 [0.71-1.01],0.0582064006689841
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",34002,369,1.01 [0.90-1.13],0.9266034386086328
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACAN,Aggrecan core protein,38604,410,1.12 [0.82-1.54],0.4711570023126583
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACE,Angiotensin-converting enzyme,34015,369,1.16 [0.80-1.67],0.4376350664658168
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACE2,Angiotensin-converting enzyme 2,38304,406,1.38 [1.19-1.61],2.3449516856327013e-05
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACHE,Acetylcholinesterase,33254,365,0.99 [0.73-1.33],0.9219382885188676
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACOT13,Acyl-coenzyme A thioesterase 13,33846,368,1.01 [0.92-1.10],0.8869544076029697
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,38963,414,1.04 [0.87-1.23],0.689480907242225
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACP1,Low molecular weight phosphotyrosine protein phosphatase,33027,360,0.87 [0.69-1.10],0.2445981197045567
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACP5,Tartrate-resistant acid phosphatase type 5,39162,419,1.05 [0.80-1.37],0.7179595995018752
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACP6,Lysophosphatidic acid phosphatase type 6,39268,412,1.03 [0.90-1.17],0.6884258979743985
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACRBP,Acrosin-binding protein,33837,369,1.02 [0.79-1.32],0.8913568882070131
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACRV1,Acrosomal protein SP-10,33027,360,0.99 [0.88-1.11],0.8680492630428636
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACSL1,Long-chain-fatty-acid--CoA ligase 1,32882,354,0.86 [0.63-1.17],0.3412171759996778
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACTA2,"Actin, aortic smooth muscle",38304,406,1.33 [1.12-1.58],0.0010867298985062
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACTN2,Alpha-actinin-2,32882,354,1.16 [0.99-1.36],0.0739668939426345
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACTN4,Alpha-actinin-4,38272,406,1.02 [0.78-1.34],0.8594522539574367
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACVRL1,Serine/threonine-protein kinase receptor R3,38647,408,1.98 [1.45-2.70],1.714834781410245e-05
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACY1,Aminoacylase-1,38963,414,1.17 [1.02-1.35],0.0282046399836256
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,32882,354,0.97 [0.81-1.17],0.7736955749420811
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ACYP1,Acylphosphatase-1,33135,365,1.03 [0.89-1.21],0.675535713883157
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADA,Adenosine deaminase,39415,415,1.04 [0.81-1.33],0.7593963206674628
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADA2,Adenosine deaminase 2,38759,410,1.51 [1.24-1.83],3.079820140336735e-05
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,33027,360,1.69 [1.37-2.10],1.2897981861591697e-06
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,38304,406,1.22 [0.92-1.63],0.1627958401380034
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,38715,409,1.09 [0.85-1.39],0.497668276076875
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,39415,415,1.04 [0.81-1.34],0.7614097197204903
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,39270,416,1.32 [0.99-1.77],0.0585485223735216
Chapter XI Diseases of the digestive system,Ulcer of oesophagus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,33846,368,1.42 [1.03-1.96],0.0304992114271333
