Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,A1BG,Alpha-1B-glycoprotein,43222,697,1.32 [0.86-2.04],0.1997747086094018
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,AAMDC,Mth938 domain-containing protein,42028,670,1.00 [0.87-1.16],0.945924734501903
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,AARSD1,Alanyl-tRNA editing protein Aarsd1,49414,792,1.07 [0.95-1.20],0.2556144904300652
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ABCA2,ATP-binding cassette sub-family A member 2,41751,675,1.12 [0.91-1.37],0.2792537454565179
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ABHD14B,Protein ABHD14B,49108,782,1.02 [0.91-1.14],0.6902308104181895
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ABL1,Tyrosine-protein kinase ABL1,49414,792,1.03 [0.94-1.13],0.5752444309996739
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ABO,Histo-blood group ABO system transferase,43192,695,0.99 [0.94-1.04],0.7708392152010536
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ABRAXAS2,BRISC complex subunit Abraxas 2,41751,675,0.99 [0.88-1.11],0.8297380414692153
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48481,774,1.07 [0.99-1.15],0.0931302655515971
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42368,679,1.08 [0.98-1.20],0.1133944878228349
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43169,700,1.00 [0.92-1.09],0.9949211751033056
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACAN,Aggrecan core protein,49167,785,1.08 [0.86-1.35],0.5076606215495263
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACE,Angiotensin-converting enzyme,43192,695,1.25 [0.95-1.64],0.1083912920319047
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACE2,Angiotensin-converting enzyme 2,48751,776,1.10 [0.98-1.22],0.1111459239039554
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACHE,Acetylcholinesterase,42214,684,0.88 [0.70-1.09],0.2440928885891302
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACOT13,Acyl-coenzyme A thioesterase 13,42977,690,1.00 [0.94-1.07],0.908767354365456
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,49641,790,0.95 [0.83-1.08],0.3981841979666132
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACP1,Low molecular weight phosphotyrosine protein phosphatase,41919,680,1.05 [0.90-1.23],0.5150990170480294
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACP5,Tartrate-resistant acid phosphatase type 5,49848,800,1.28 [1.06-1.55],0.009037612898969
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACP6,Lysophosphatidic acid phosphatase type 6,49988,792,1.05 [0.95-1.16],0.3207226121780833
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACRBP,Acrosin-binding protein,42954,692,0.97 [0.81-1.18],0.7839681516357544
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACRV1,Acrosomal protein SP-10,41919,680,1.10 [1.01-1.20],0.0294620685938682
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACSL1,Long-chain-fatty-acid--CoA ligase 1,41751,675,1.21 [1.01-1.46],0.043822112980041
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACTA2,"Actin, aortic smooth muscle",48751,776,1.43 [1.27-1.61],1.606213920811354e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACTN2,Alpha-actinin-2,41751,675,1.28 [1.15-1.43],7.970868938743875e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,ACTN4,Alpha-actinin-4,48723,777,1.19 [1.00-1.43],0.051839555102074
