Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,A1BG,Alpha-1B-glycoprotein,43155,132,0.70 [0.27-1.79],0.4535153286717973
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,AAMDC,Mth938 domain-containing protein,41949,128,0.75 [0.54-1.04],0.0883600410015127
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,AARSD1,Alanyl-tRNA editing protein Aarsd1,49329,150,0.90 [0.70-1.18],0.4536413962410727
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ABCA2,ATP-binding cassette sub-family A member 2,41680,131,0.85 [0.53-1.38],0.5213220225225997
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ABHD14B,Protein ABHD14B,49027,149,0.92 [0.71-1.19],0.5170262452388407
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ABL1,Tyrosine-protein kinase ABL1,49329,150,0.81 [0.65-1.01],0.0631409180070031
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ABO,Histo-blood group ABO system transferase,43131,134,1.10 [0.98-1.23],0.1153082382252564
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ABRAXAS2,BRISC complex subunit Abraxas 2,41680,131,0.93 [0.72-1.21],0.5910921068873493
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48399,147,0.91 [0.76-1.09],0.3136472481871913
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",42309,133,1.16 [0.96-1.41],0.1215148457903279
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43093,133,0.90 [0.75-1.09],0.2928196027538496
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACAN,Aggrecan core protein,49100,150,0.81 [0.49-1.36],0.4335458839668806
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACE,Angiotensin-converting enzyme,43131,134,1.44 [0.77-2.67],0.2498453821466807
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACE2,Angiotensin-converting enzyme 2,48660,147,1.19 [0.91-1.56],0.2053801466371743
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACHE,Acetylcholinesterase,42137,128,0.94 [0.56-1.57],0.79945064009546
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACOT13,Acyl-coenzyme A thioesterase 13,42906,134,0.95 [0.82-1.10],0.480154778809604
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,49565,150,0.77 [0.57-1.05],0.1013270747133757
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACP1,Low molecular weight phosphotyrosine protein phosphatase,41839,128,0.85 [0.57-1.26],0.4209043567721978
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,ACP5,Tartrate-resistant acid phosphatase type 5,49774,151,1.19 [0.78-1.83],0.4190367439302418
