Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,A1BG,Alpha-1B-glycoprotein,31911,848,0.97 [0.66-1.43],0.8824611997852839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AAMDC,Mth938 domain-containing protein,31038,815,1.00 [0.88-1.14],0.9456641524423748
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AARSD1,Alanyl-tRNA editing protein Aarsd1,36441,962,1.01 [0.91-1.12],0.8865392371616876
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABCA2,ATP-binding cassette sub-family A member 2,30831,815,1.11 [0.92-1.33],0.2832231263370465
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABHD14B,Protein ABHD14B,36237,958,1.02 [0.92-1.13],0.6569832899639991
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABL1,Tyrosine-protein kinase ABL1,36441,962,1.06 [0.98-1.15],0.1683011266907318
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABO,Histo-blood group ABO system transferase,31889,843,1.03 [0.98-1.08],0.195556767256082
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ABRAXAS2,BRISC complex subunit Abraxas 2,30831,815,0.99 [0.89-1.10],0.8951439120832575
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",35769,939,1.08 [1.01-1.16],0.0347263891946411
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",31286,821,1.03 [0.93-1.13],0.6147309111622424
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",31868,841,0.98 [0.91-1.06],0.6657467756025797
