Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,A1BG,Alpha-1B-glycoprotein,42351,198,1.08 [0.49-2.37],0.8489469644407888
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,AAMDC,Mth938 domain-containing protein,41162,187,0.94 [0.72-1.23],0.6596355486768816
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,AARSD1,Alanyl-tRNA editing protein Aarsd1,48320,223,0.86 [0.69-1.07],0.1698813844973157
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ABCA2,ATP-binding cassette sub-family A member 2,40886,184,0.94 [0.63-1.40],0.757124311159298
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ABHD14B,Protein ABHD14B,48032,224,0.97 [0.79-1.20],0.7859226738921563
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ABL1,Tyrosine-protein kinase ABL1,48320,223,1.02 [0.86-1.22],0.7896362977739052
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ABO,Histo-blood group ABO system transferase,42311,197,0.99 [0.90-1.08],0.7571091957462925
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ABRAXAS2,BRISC complex subunit Abraxas 2,40886,184,0.82 [0.66-1.02],0.0740781421579873
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",47409,214,1.17 [1.02-1.34],0.0280187832122372
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",41503,193,0.97 [0.79-1.19],0.7855197941986656
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42269,194,0.84 [0.71-0.98],0.0291648356999484
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACAN,Aggrecan core protein,48084,220,1.44 [0.94-2.19],0.0926683542726245
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACE,Angiotensin-converting enzyme,42311,197,1.24 [0.74-2.08],0.4063462471272968
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACE2,Angiotensin-converting enzyme 2,47665,220,1.44 [1.18-1.75],0.0002967831780806
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACHE,Acetylcholinesterase,41345,193,1.42 [0.96-2.09],0.0778068396122349
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ACOT13,Acyl-coenzyme A thioesterase 13,42096,194,0.97 [0.86-1.09],0.5687581661117147
