Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,A1BG,Alpha-1B-glycoprotein,44329,145,4.71 [1.89-11.76],0.00088303164775
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,AAMDC,Mth938 domain-containing protein,43091,137,0.89 [0.65-1.21],0.4581356147241627
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,AARSD1,Alanyl-tRNA editing protein Aarsd1,50641,164,1.13 [0.89-1.45],0.3104371479219854
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ABCA2,ATP-binding cassette sub-family A member 2,42819,140,1.15 [0.74-1.78],0.5273676267719902
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ABHD14B,Protein ABHD14B,50323,163,0.92 [0.72-1.18],0.5098814505160618
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ABL1,Tyrosine-protein kinase ABL1,50641,164,1.12 [0.92-1.36],0.2685115239025636
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ABO,Histo-blood group ABO system transferase,44296,146,1.01 [0.90-1.12],0.8823761341435551
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ABRAXAS2,BRISC complex subunit Abraxas 2,42819,140,1.13 [0.88-1.44],0.3342022348508801
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49684,161,1.08 [0.91-1.27],0.3777992381738005
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43453,141,1.14 [0.94-1.39],0.1886200381368353
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",44260,146,0.95 [0.79-1.14],0.5774939511303665
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACAN,Aggrecan core protein,50399,166,1.32 [0.81-2.14],0.2667366127137456
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACE,Angiotensin-converting enzyme,44296,146,1.24 [0.69-2.25],0.4727587602624353
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACE2,Angiotensin-converting enzyme 2,49951,161,1.47 [1.17-1.83],0.0008192637490327
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACHE,Acetylcholinesterase,43289,139,0.44 [0.27-0.74],0.001977991597483
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACOT13,Acyl-coenzyme A thioesterase 13,44073,144,1.09 [0.95-1.25],0.2229446481923422
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50881,167,1.18 [0.91-1.52],0.2213045309373522
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACP1,Low molecular weight phosphotyrosine protein phosphatase,42977,138,0.76 [0.52-1.12],0.1659599941450296
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACP5,Tartrate-resistant acid phosphatase type 5,51107,166,1.33 [0.89-1.99],0.1622425588189237
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACP6,Lysophosphatidic acid phosphatase type 6,51237,167,1.10 [0.89-1.37],0.3641543363423823
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACRBP,Acrosin-binding protein,44053,145,1.13 [0.77-1.67],0.5293631145429121
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACRV1,Acrosomal protein SP-10,42977,138,1.17 [0.97-1.41],0.1082540451499072
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACSL1,Long-chain-fatty-acid--CoA ligase 1,42819,140,0.92 [0.57-1.46],0.7166898294115549
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACTA2,"Actin, aortic smooth muscle",49951,161,1.26 [0.96-1.65],0.1023093304935903
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACTN2,Alpha-actinin-2,42819,140,1.38 [1.11-1.73],0.0042183337089943
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACTN4,Alpha-actinin-4,49920,163,1.26 [0.87-1.82],0.2149683636210662
Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,ACVRL1,Serine/threonine-protein kinase receptor R3,50397,164,1.61 [0.97-2.66],0.0643265421881827
