Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,BTN2A1,Butyrophilin subfamily 2 member A1,1853,187,2.84 [2.07-3.90],1.3175177268515978e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,CA12,Carbonic anhydrase 12,1849,189,2.52 [2.02-3.14],1.7927045157370882e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,CD27,CD27 antigen,1855,187,2.34 [1.86-2.95],3.527258851781341e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,CD276,CD276 antigen,1841,187,2.58 [1.95-3.41],4.11648205788589e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,DSC2,Desmocollin-2,1834,185,2.08 [1.68-2.58],1.3356076666789282e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,EDA2R,Tumor necrosis factor receptor superfamily member 27,1867,190,2.24 [1.79-2.80],2.2326183686128188e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,EFNA4,Ephrin-A4,1829,185,3.53 [2.61-4.78],3.2195345494492647e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,EPHA2,Ephrin type-A receptor 2,1787,181,2.72 [2.11-3.51],1.154962480232553e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,FAM3C,Protein FAM3C,1850,189,2.99 [2.16-4.13],4.55401497972102e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,GDF15,Growth/differentiation factor 15,1869,190,2.14 [1.80-2.54],4.24884763530034e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,HAVCR1,Hepatitis A virus cellular receptor 1,1864,189,1.67 [1.44-1.93],5.136437664467865e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,KLK4,Kallikrein-4,1867,190,1.68 [1.44-1.97],8.179687350633803e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,LAYN,Layilin,1828,185,2.68 [2.06-3.48],1.4527020763950284e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,LGALS4,Galectin-4,1841,187,1.87 [1.54-2.27],2.3391568465069415e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,MUC13,Mucin-13,1788,185,1.80 [1.53-2.13],4.144304828739016e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,NEFL,Neurofilament light polypeptide,1782,184,2.40 [1.94-2.96],6.041587397758171e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,1855,188,3.03 [2.19-4.20],2.628373095863836e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,PLXNB2,Plexin-B2,1857,190,3.77 [2.52-5.64],1.0342253144382015e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,REG1A,Lithostathine-1-alpha,1843,185,2.03 [1.72-2.41],1.301260798037574e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,REG1B,Lithostathine-1-beta,1869,190,1.70 [1.45-1.99],3.3192723134477536e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,REG4,Regenerating islet-derived protein 4,1845,187,2.03 [1.69-2.45],7.733121610808772e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,REN,Renin,1850,189,1.53 [1.37-1.72],5.0720094896442095e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,RNASET2,Ribonuclease T2,1863,190,2.35 [1.83-3.01],1.5744656110066318e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,SCARA5,Scavenger receptor class A member 5,1863,188,3.07 [2.21-4.27],2.0572494223440565e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,SCGN,Secretagogin,1801,185,2.10 [1.66-2.65],8.008630351892414e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,SPINK1,Serine protease inhibitor Kazal-type 1,1855,188,1.95 [1.63-2.33],1.933507977224921e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,SPINK4,Serine protease inhibitor Kazal-type 4,1840,187,1.73 [1.48-2.01],1.898937469894067e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TFF2,Trefoil factor 2,1848,187,1.78 [1.50-2.12],5.30006175517745e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TFF3,Trefoil factor 3,1840,188,1.81 [1.51-2.17],1.2883549092976128e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,1832,185,3.33 [2.35-4.72],1.578137547970129e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,1864,187,2.23 [1.76-2.82],3.2502609114471985e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,1845,187,2.84 [2.14-3.77],3.822751805550757e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,1855,188,2.99 [2.18-4.11],1.2148553316226188e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,WFDC2,WAP four-disulfide core domain protein 2,1761,176,2.08 [1.67-2.58],3.7885826625352846e-11
