Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Later onset COPD,ACVRL1,Serine/threonine-protein kinase receptor R3,26642,742,2.45 [1.93-3.10],9.447023545445816e-14
Chapter X Diseases of the respiratory system,Later onset COPD,ADM,Pro-adrenomedullin,27083,756,2.96 [2.29-3.83],8.268638207150659e-17
Chapter X Diseases of the respiratory system,Later onset COPD,ALPP,"Alkaline phosphatase, placental type",26741,745,1.31 [1.24-1.39],1.6991980633615166e-20
Chapter X Diseases of the respiratory system,Later onset COPD,ANGPT2,Angiopoietin-2,27083,756,1.71 [1.45-2.01],1.4185072755195482e-10
Chapter X Diseases of the respiratory system,Later onset COPD,AREG,Amphiregulin,26741,745,1.58 [1.40-1.77],3.0968298570260616e-14
Chapter X Diseases of the respiratory system,Later onset COPD,BPIFB1,BPI fold-containing family B member 1,26787,746,1.41 [1.26-1.58],8.24863433598656e-10
Chapter X Diseases of the respiratory system,Later onset COPD,BST2,Bone marrow stromal antigen 2,27092,759,1.37 [1.24-1.51],3.491047698115276e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CA6,Carbonic anhydrase 6,26782,756,0.71 [0.64-0.79],4.6696393312338e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CBLN4,Cerebellin-4,27083,756,0.53 [0.43-0.65],3.7572622246916527e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CCL18,C-C motif chemokine 18,26463,738,1.29 [1.19-1.40],5.989282679999024e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CCL21,C-C motif chemokine 21,26992,757,1.47 [1.33-1.63],1.1949549024143444e-13
Chapter X Diseases of the respiratory system,Later onset COPD,CCL3,C-C motif chemokine 3,26817,756,1.31 [1.23-1.40],2.188924824742828e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CCL7,C-C motif chemokine 7,26817,756,1.39 [1.28-1.52],6.832440853196456e-14
Chapter X Diseases of the respiratory system,Later onset COPD,CD27,CD27 antigen,26954,759,1.61 [1.39-1.86],1.5038676244344642e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CD274,Programmed cell death 1 ligand 1,26684,743,1.74 [1.47-2.07],2.10771618559216e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CD302,CD302 antigen,26741,745,2.26 [1.87-2.75],1.0351127093212162e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CD59,CD59 glycoprotein,25862,723,2.37 [1.87-3.00],1.0795116185505229e-12
Chapter X Diseases of the respiratory system,Later onset COPD,CD74,HLA class II histocompatibility antigen gamma chain,27092,759,1.81 [1.52-2.15],2.026618461048614e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CD80,T-lymphocyte activation antigen CD80,23399,629,2.00 [1.63-2.46],4.1781239531526495e-11
Chapter X Diseases of the respiratory system,Later onset COPD,CD83,CD83 antigen,26817,756,1.72 [1.45-2.04],7.498169096279282e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CDCP1,CUB domain-containing protein 1,26684,743,1.79 [1.59-2.01],1.063962900230016e-22
Chapter X Diseases of the respiratory system,Later onset COPD,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,25895,723,1.40 [1.29-1.52],3.8238176934773954e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,23398,631,1.90 [1.63-2.23],9.81190807626155e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",23354,625,1.87 [1.58-2.20],2.4109913611043013e-13
Chapter X Diseases of the respiratory system,Later onset COPD,CHGA,Chromogranin-A,23398,631,1.29 [1.21-1.37],1.6658917057351022e-14
Chapter X Diseases of the respiratory system,Later onset COPD,CLEC6A,C-type lectin domain family 6 member A,26240,737,1.51 [1.33-1.73],6.125156150000188e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CNTN1,Contactin-1,27182,757,0.46 [0.38-0.56],2.344382250710938e-16
Chapter X Diseases of the respiratory system,Later onset COPD,CNTN5,Contactin-5,26921,751,0.55 [0.47-0.66],2.5194926166949497e-11
Chapter X Diseases of the respiratory system,Later onset COPD,COL18A1,Collagen alpha-1(XVIII) chain,26966,753,2.60 [1.98-3.40],4.502767750785293e-12
Chapter X Diseases of the respiratory system,Later onset COPD,COL6A3,Collagen alpha-3(VI) chain,27182,757,1.72 [1.45-2.03],2.5953794338342683e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CSF1,Macrophage colony-stimulating factor 1,26992,757,2.27 [1.83-2.82],1.1627224734245434e-13
Chapter X Diseases of the respiratory system,Later onset COPD,CST3,Cystatin-C,26906,752,2.29 [1.86-2.82],4.065769315168517e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CSTB,Cystatin-B,26480,738,1.79 [1.55-2.06],2.619472666202713e-15
Chapter X Diseases of the respiratory system,Later onset COPD,CTSL,Cathepsin L1,26861,753,2.20 [1.72-2.83],4.0841441317241926e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL16,C-X-C motif chemokine 16,27136,756,2.31 [1.77-3.00],5.51263175081226e-10
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL17,C-X-C motif chemokine 17,27138,761,2.05 [1.81-2.32],2.3727240503775528e-29
Chapter X Diseases of the respiratory system,Later onset COPD,CXCL9,C-X-C motif chemokine 9,26992,757,1.46 [1.35-1.58],1.7345743508594742e-20
