"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","10/76","29/10891",2.671205352437e-15,5.10200222315466e-13,4.55510807468204e-13,"CD27/TNFRSF11B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF8",10
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","12/76","102/10891",4.43765079367028e-12,3.20892619265724e-10,2.86495477106902e-10,"CD27/LTBR/TNF/TNFRSF11B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF8",12
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","21/76","473/10891",5.04019820836216e-12,3.20892619265724e-10,2.86495477106902e-10,"CCL11/CCL20/CD80/CSF1/CXCL8/HAVCR2/IL10/IL10RB/IL15/IL17A/IL18BP/IL19/IL2RA/IL4R/LCN2/NOS2/PRTN3/TNF/TNFRSF1A/TNFRSF1B/VCAM1",21
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","9/76","47/10891",2.65423026669535e-11,1.26739495234703e-09,1.13154027159118e-09,"CCL20/CD80/CSF1/CXCL8/IL10/IL10RB/TNF/TNFRSF1A/TNFRSF1B",9
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","10/76","108/10891",3.3333303628856e-09,1.2733321986223e-07,1.13684109218414e-07,"CCL11/CXCL8/IL10/IL17A/IL4R/LCN2/NOS2/TNF/TNFRSF1B/VCAM1",10
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","6/76","134/10891",0.000334786309883863,0.0106573641979696,0.00951497933354136,"CD300E/LILRA5/LILRB4/NCR3LG1/NECTIN2/VCAM1",6
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","11/76","482/10891",0.000480871381977225,0.0131209191368071,0.0117144607338813,"ADA2/ADAM8/B4GALT1/CKAP4/CLEC4D/LCN2/PRG2/PRG3/PRTN3/RETN/TNFRSF1B",11
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","3/76","24/10891",0.000594812498838776,0.0142011484097758,0.0126788980015634,"CSF1/IL10RB/PRTN3",3
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","4/76","59/10891",0.000745309959930296,0.0158171335940763,0.0141216623986793,"CCL11/CCL20/CXCL8/CXCL9",4
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","5/76","108/10891",0.00092310432059128,0.0176312925232935,0.0157413578879776,"CKAP4/CSF1/FSTL3/IGFBP4/TNC",5
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","5/76","125/10891",0.00177200310287221,0.0307684175135084,0.0274702873363922,"CKAP4/CSF1/FSTL3/IGFBP4/TNC",5
"R-HSA-5083635","R-HSA-5083635","Defective B3GALTL causes PpS","3/76","37/10891",0.00213962257357448,0.0339604680768334,0.0303201754116672,"SPON1/SPON2/THBS2",3
"R-HSA-5173214","R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","3/76","38/10891",0.00231144547119808,0.0339604680768334,0.0303201754116672,"SPON1/SPON2/THBS2",3
"R-HSA-451927","R-HSA-451927","Interleukin-2 family signaling","3/76","44/10891",0.00352180081775842,0.0454127448484454,0.0405448589994388,"HAVCR2/IL15/IL2RA",3
"R-HSA-5357786","R-HSA-5357786","TNFR1-induced proapoptotic signaling","2/76","13/10891",0.00356644593050619,0.0454127448484454,0.0405448589994388,"TNF/TNFRSF1A",2
