"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","39/370","134/10891",3.70067722206371e-26,2.55346728322396e-23,2.24377903148284e-23,"B2M/CD160/CD1C/CD200/CD300A/CD300C/CD300E/CD300LF/CD300LG/CD99/CDH1/COLEC12/CRTAM/CXADR/HLA-E/ICAM1/ICAM2/KIR2DL3/KLRB1/KLRD1/KLRK1/LAIR1/LAIR2/LILRA5/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/SIGLEC1/SIGLEC10/SIGLEC8/SLAMF7/TREM2/TREML2/VCAM1",39
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","30/370","125/10891",9.79804453661108e-18,3.17735235341761e-15,2.79199840666444e-15,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP6/IGFBP7/IL6/LAMB1/LGALS1/MSLN/PENK/SCG2/SCG3/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VGF",30
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","28/370","108/10891",1.38145754496418e-17,3.17735235341761e-15,2.79199840666444e-15,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/LAMB1/LGALS1/MSLN/PENK/SCG2/SCG3/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VGF",28
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","41/370","300/10891",1.55430347417928e-14,2.68117349295926e-12,2.35599684507175e-12,"ADAM12/ADAM8/ADAM9/AGRN/BSG/CDH1/COL15A1/COL18A1/COL4A1/COL5A1/COL6A3/CTSL/CTSS/CTSV/DCN/DDR1/EFEMP1/ELN/FBLN2/HSPG2/ICAM1/ICAM2/ITGA5/ITGAV/JAM2/LAMB1/LTBP2/MFAP5/MMP10/MMP12/MMP3/MMP7/OPTC/PRSS2/SDC1/SDC4/SPP1/TIMP1/TNC/VCAM1/VCAN",41
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","14/370","29/10891",1.04467075564286e-13,1.44164564278715e-11,1.26680074789534e-11,"CD27/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",14
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","16/370","47/10891",1.31325182788614e-12,1.51023960206907e-10,1.32707553133758e-10,"CCL3/CD80/CSF1/CXCL10/FCER2/ICAM1/IL10RB/IL12B/IL18/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",16
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","24/370","140/10891",4.63589757316619e-11,4.12428643556887e-09,3.62408693651819e-09,"ADAM8/ADAM9/BSG/CDH1/COL15A1/COL18A1/COL4A1/COL5A1/COL6A3/CTSL/CTSS/CTSV/DCN/ELN/HSPG2/LAMB1/MMP10/MMP12/MMP3/MMP7/OPTC/PRSS2/SPP1/TIMP1",24
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","47/370","482/10891",4.78178137457261e-11,4.12428643556887e-09,3.62408693651819e-09,"ADA2/ADAM8/ADGRE5/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD55/CD59/CD93/CFD/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/CTSZ/FCAR/GM2A/GRN/ITGAV/LAIR1/LCN2/LRG1/NFASC/NPC2/ORM1/OSCAR/PGLYRP1/PIGR/PLAU/PLAUR/PRG2/PRSS2/PRTN3/PSAP/PTPRN2/QPCT/RETN/RNASET2/S100P/SIRPB1/TNFRSF1B",47
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","18/370","102/10891",8.02203004629805e-09,6.15022303549517e-07,5.40431497855869e-07,"CD27/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",18
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","16/370","85/10891",2.11130951128318e-08,1.45680356278539e-06,1.28012029315696e-06,"AGRN/BSG/CDH1/COL18A1/COL4A1/COL5A1/COL6A3/HSPG2/ICAM1/ICAM2/ITGA5/ITGAV/JAM2/SPP1/TNC/VCAM1",16
"R-HSA-3560782","R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","11/370","41/10891",7.5820186097989e-08,4.75599349160113e-06,4.17917963564035e-06,"AGRN/B4GALT1/CSPG4/DCN/GPC5/HSPG2/OGN/PRELP/SDC1/SDC4/VCAN",11
"R-HSA-3560783","R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type","8/370","20/10891",1.44950242162472e-07,7.1439762208647e-06,6.27754432222436e-06,"AGRN/CSPG4/DCN/GPC5/HSPG2/SDC1/SDC4/VCAN",8
"R-HSA-3560801","R-HSA-3560801","Defective B3GAT3 causes JDSSDHD","8/370","20/10891",1.44950242162472e-07,7.1439762208647e-06,6.27754432222436e-06,"AGRN/CSPG4/DCN/GPC5/HSPG2/SDC1/SDC4/VCAN",8
"R-HSA-4420332","R-HSA-4420332","Defective B3GALT6 causes EDSP2 and SEMDJL1","8/370","20/10891",1.44950242162472e-07,7.1439762208647e-06,6.27754432222436e-06,"AGRN/CSPG4/DCN/GPC5/HSPG2/SDC1/SDC4/VCAN",8
"R-HSA-3781865","R-HSA-3781865","Diseases of glycosylation","19/370","143/10891",3.46728891397073e-07,1.59495290042654e-05,1.40151467680501e-05,"ADAMTS15/ADAMTSL2/AGRN/B4GALT1/CSPG4/DCN/GPC5/HSPG2/MUC13/NOTCH1/NOTCH3/OGN/PRELP/SDC1/SDC4/SPON1/SPON2/THBS2/VCAN",19
