"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","25/133","473/10891",4.33279236436089e-10,1.48614778097578e-07,1.2177426960888e-07,"CCL20/CD80/CSF1R/HGF/ICAM1/IL10RB/IL15/IL18/IL18BP/IL19/IL1RAP/IL1RL1/IL1RL2/IL1RN/IL22/IL2RA/IL32/IL4R/IL6/IL6ST/LGALS9/LIFR/OSMR/SOD2/TIMP1",25
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","18/133","300/10891",2.27960195845913e-08,3.90951735875741e-06,3.2034406468873e-06,"ADAM12/ADAM15/BSG/CEACAM1/COL4A1/COL5A1/COL6A3/CTSD/DDR1/EFEMP1/ICAM1/ICAM3/ITGA5/LTBP2/MMP7/MMP8/TIMP1/TTR",18
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","8/133","47/10891",8.43532002511114e-08,9.64438256204373e-06,7.90256297089359e-06,"CCL20/CD80/ICAM1/IL10RB/IL18/IL1RN/IL6/TIMP1",8
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","11/133","134/10891",6.82400390819057e-07,5.85158335127341e-05,4.79476064075495e-05,"CXADR/ICAM1/ICAM3/OSCAR/PILRA/PVR/SIGLEC1/SIGLEC10/SIGLEC7/SLAMF7/TREM2",11
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","20/133","482/10891",1.46727987843286e-06,0.000100655399660494,8.24765742192787e-05,"ACAA1/ADA2/ANPEP/BST2/CD14/CEACAM1/CHI3L1/CREG1/CTSD/FCAR/GUSB/MMP8/NFASC/OSCAR/PIGR/PLAU/PLAUR/RNASET2/TCN1/TTR",20
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","9/133","125/10891",2.12970778812451e-05,0.00121748295221118,0.000997599963910953,"FSTL1/FSTL3/IGFBP1/IGFBP2/IGFBP3/IGFBP7/IL6/TIMP1/VWA1",9
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","8/133","108/10891",5.06186300747557e-05,0.00217067757281445,0.00177864327740205,"FSTL1/FSTL3/IGFBP1/IGFBP3/IGFBP7/IL6/TIMP1/VWA1",8
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","9/133","140/10891",5.22900037600543e-05,0.00217067757281445,0.00177864327740205,"ADAM15/BSG/COL4A1/COL5A1/COL6A3/CTSD/MMP7/MMP8/TIMP1",9
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","4/133","18/10891",5.69565543887172e-05,0.00217067757281445,0.00177864327740205,"ACE2/ANPEP/CTSD/REN",4
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","7/133","85/10891",7.7318092170733e-05,0.00265201056145614,0.00217304532732481,"BSG/COL4A1/COL5A1/COL6A3/ICAM1/ICAM3/ITGA5",7
