"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","31/348","134/10891",1.45215286334728e-18,9.58420889809203e-16,8.60591644278439e-16,"B2M/CD160/CD300A/CD300C/CD300E/CD300LF/CD300LG/CD99/CDH1/COLEC12/CRTAM/CXADR/HLA-E/ICAM1/KLRB1/KLRD1/LAIR1/LILRA5/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/SIGLEC1/SIGLEC10/SIGLEC8/TREM2/VCAM1",31
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","28/348","125/10891",1.76046255795054e-16,5.80952644123678e-14,5.21652852697975e-14,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MATN3/MSLN/PENK/SCG2/SCG3/SHISA5/SPP1/TGOLN2/TIMP1/TNC/VWA1",28
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","26/348","108/10891",3.31731567217461e-16,7.29809447878413e-14,6.55315341555896e-14,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/LGALS1/MATN3/MSLN/PENK/SCG2/SCG3/SHISA5/SPP1/TGOLN2/TIMP1/TNC/VWA1",26
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","14/348","29/10891",4.48738236414124e-14,7.40418090083305e-12,6.648411239504e-12,"CD27/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",14
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","16/348","47/10891",5.12366635237284e-13,6.76323958513214e-11,6.07289296081243e-11,"CCL20/CCL22/CCL3/CD80/CSF1/CXCL10/ICAM1/IL10RB/IL12B/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",16
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","47/348","482/10891",5.38827421326313e-12,5.92710163458945e-10,5.3221024246792e-10,"ADA2/ADAM8/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD55/CD59/CD93/CEACAM6/CEACAM8/CFD/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/CTSZ/FCAR/GM2A/GRN/ITGAV/LAIR1/LCN2/LGALS3/LRG1/NHLRC3/NPC2/ORM1/OSCAR/PGLYRP1/PIGR/PLAUR/PRG2/PSAP/PTPRN2/QPCT/RETN/RNASET2/S100P/SERPINA3/SIRPB1/TNFRSF1B",47
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","35/348","300/10891",2.52166418501862e-11,2.37756908873184e-09,2.13488261077516e-09,"ADAM12/ADAM8/ADAM9/AGRN/BSG/CDH1/CEACAM6/CEACAM8/COL15A1/COL18A1/COL6A3/COL9A1/CTSL/CTSS/EFEMP1/ELN/FBLN2/HSPG2/ICAM1/ITGA11/ITGA5/ITGAV/JAM2/LTBP2/LTBP3/MATN3/MMP12/MMP7/OPTC/SDC1/SPP1/TGFB1/TIMP1/TNC/VCAM1",35
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","18/348","102/10891",3.05551370161317e-09,2.36163663848374e-07,2.12057643934026e-07,"CD27/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",18
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","14/348","59/10891",3.22041359793237e-09,2.36163663848374e-07,2.12057643934026e-07,"CCL16/CCL20/CCL21/CCL22/CCL25/CCL27/CCL3/CCL7/CX3CL1/CXCL10/CXCL13/CXCL16/CXCL9/XCL1",14
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","15/348","85/10891",6.4518423331118e-08,4.00432227294589e-06,3.59558762307582e-06,"AGRN/BSG/CDH1/COL18A1/COL6A3/COL9A1/HSPG2/ICAM1/ITGA11/ITGA5/ITGAV/JAM2/SPP1/TNC/VCAM1",15
