"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","47/278","482/10891",1.02293112963595e-15,6.85363856856088e-13,6.02990981680141e-13,"ADA2/ADAM8/B2M/B4GALT1/CD14/CD300A/CD59/CEACAM6/CEACAM8/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/FCAR/FCN1/GM2A/GSN/ITGAV/LAIR1/LCN2/LGALS3/LRG1/MMP8/MMP9/MPO/NPC2/OLR1/ORM1/OSCAR/PGLYRP1/PIGR/PLAUR/PRG2/PRTN3/PSAP/PTPRN2/RAB6A/RETN/RNASET2/SERPINA1/SERPINA3/SIRPB1/TCN1/TNFRSF1B",47
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","25/278","134/10891",3.78202379449734e-15,1.26697797115661e-12,1.11470174995711e-12,"B2M/CD1C/CD300A/CD300C/CD300E/CD300LF/CD34/COLEC12/CXADR/HLA-E/ICAM1/ICAM5/KIR2DL3/LAIR1/LILRA5/LILRB4/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/SIGLEC10/SIGLEC8/TREM2/VCAM1",25
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","35/278","300/10891",3.3869242177826e-14,7.5641307530478e-12,6.65500898932721e-12,"ADAM12/ADAM8/ADAMTS8/AGRN/BCAN/BSG/CEACAM6/CEACAM8/COL18A1/COL6A3/CTSL/CTSS/EFEMP1/ELN/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGAV/LTBP2/LTBP3/MMP12/MMP3/MMP7/MMP8/MMP9/SDC1/SPP1/TIMP1/TNC/TNR/TNXB/VCAM1",35
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","20/278","108/10891",2.72783297722002e-12,4.56912023684354e-10,4.01996438748214e-10,"CDH2/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/MSLN/SERPINA1/SHISA5/SPP1/TIMP1/TNC/VWA1",20
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","21/278","125/10891",5.48424105193081e-12,7.34888300958729e-10,6.46563155596054e-10,"CDH2/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP7/IL6/MSLN/SERPINA1/SHISA5/SPP1/TIMP1/TNC/VWA1",21
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","40/278","473/10891",1.73918259965165e-11,1.94208723627768e-09,1.70867062421917e-09,"AGER/CCL20/CCL3/CD4/CD80/CSF1/HAVCR2/HGF/ICAM1/IL10/IL10RB/IL12RB1/IL15/IL15RA/IL17C/IL18BP/IL18R1/IL19/IL1R1/IL1RL1/IL1RN/IL22/IL2RA/IL6/IL7R/LBP/LCN2/LGALS9/MMP3/MMP9/OSM/OSMR/POMC/PRTN3/SDC1/TIMP1/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",40
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","11/278","29/10891",5.66524742644158e-11,5.42245110816551e-09,4.77073467489817e-09,"CD27/EDA2R/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",11
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","13/278","47/10891",9.56456550968318e-11,8.01032361435966e-09,7.04757458608234e-09,"CCL20/CCL3/CD80/CSF1/ICAM1/IL10/IL10RB/IL1R1/IL1RN/IL6/TIMP1/TNFRSF1A/TNFRSF1B",13
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","14/278","85/10891",2.6952110186137e-08,2.00643486941242e-06,1.76528440985225e-06,"AGRN/BSG/COL18A1/COL6A3/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGAV/SPP1/TNC/VCAM1",14
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","17/278","140/10891",9.45003410588568e-08,6.33152285094341e-06,5.57054642031156e-06,"ADAM8/ADAMTS8/BCAN/BSG/COL18A1/COL6A3/CTSL/CTSS/ELN/HSPG2/MMP12/MMP3/MMP7/MMP8/MMP9/SPP1/TIMP1",17
