"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","24/262","134/10891",9.47617091604721e-15,6.04579704443812e-12,5.27673096272523e-12,"B2M/CD1C/CD300A/CD300C/CD300E/CD300LF/COLEC12/CXADR/HLA-E/ICAM1/ICAM5/LAIR1/LILRA5/LILRB4/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/SIGLEC1/SIGLEC10/TREM2/VCAM1",24
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","43/262","482/10891",5.36168159381968e-14,1.71037642842848e-11,1.49280503322664e-11,"ADA2/B2M/B4GALT1/BST2/CD14/CD300A/CD59/CEACAM6/CEACAM8/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/FCAR/GM2A/ITGAV/LAIR1/LCN2/LRG1/MMP9/MPO/NPC2/ORM1/OSCAR/PGLYRP1/PIGR/PLAUR/PRG2/PRSS2/PRTN3/PSAP/PTPRN2/QPCT/RETN/RNASET2/S100P/SERPINA3/SIRPB1/TIMP2/TNFRSF1B",43
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","33/262","300/10891",1.90523438387932e-13,4.05179845638335e-11,3.53638241779705e-11,"ADAM12/AGRN/BSG/CEACAM6/CEACAM8/COL15A1/COL18A1/COL6A3/CTSL/CTSS/EFEMP1/ELN/FBLN2/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGAV/LTBP2/LTBP3/MMP12/MMP3/MMP7/MMP9/PRSS2/SDC1/SPP1/TGFB1/TIMP1/TIMP2/TNC/VCAM1",33
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","21/262","125/10891",1.74670398000033e-12,2.78599284810053e-10,2.43159580373731e-10,"CHGB/CHRDL1/CKAP4/CSF1/CST3/FGA/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MSLN/PENK/SHISA5/SPP1/TIMP1/TNC",21
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","14/262","47/10891",2.58680349861449e-12,3.30076126423209e-10,2.88088221214119e-10,"CCL20/CCL3/CD80/CSF1/CXCL10/ICAM1/IL10RB/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",14
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","19/262","108/10891",8.88282522397257e-12,9.44540415482417e-10,8.24388516400262e-10,"CHGB/CHRDL1/CKAP4/CSF1/CST3/FGA/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/LGALS1/MSLN/PENK/SHISA5/SPP1/TIMP1/TNC",19
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","11/262","29/10891",2.9881611951301e-11,2.72349548927572e-09,2.37704852965988e-09,"CD27/EDA2R/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",11
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","37/262","473/10891",1.78895684449784e-10,1.42669308348703e-08,1.24520811939389e-08,"CCL11/CCL20/CCL3/CD4/CD80/CSF1/CXCL10/HAVCR2/HGF/ICAM1/IL10RB/IL15RA/IL17C/IL18BP/IL19/IL1R1/IL1RL1/IL1RN/IL2RA/IL4R/IL6/LBP/LCN2/LGALS9/MMP3/MMP9/OSM/OSMR/PRTN3/SDC1/TGFB1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",37
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","16/262","108/10891",5.60070937123584e-09,3.97028064316496e-07,3.46523421916229e-07,"CCL11/HGF/ICAM1/IL4R/IL6/LBP/LCN2/MMP3/MMP9/OSM/TGFB1/TIMP1/TNF/TNFRSF1B/VCAM1/VEGFA",16
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","15/262","102/10891",1.88364355527075e-08,1.20176458826274e-06,1.04889204288234e-06,"CD27/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF12A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",15
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","13/262","85/10891",1.05995004609327e-07,6.14771026734098e-06,5.36568013763962e-06,"AGRN/BSG/COL18A1/COL6A3/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGAV/SPP1/TNC/VCAM1",13
