"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","25/289","134/10891",9.34976208352346e-15,5.78750272970102e-12,5.02918781545314e-12,"B2M/CD300A/CD300C/CD300E/CD300LF/CD40/COLEC12/CXADR/HLA-E/ICAM1/KLRB1/LAIR1/LILRA5/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/SIGLEC1/SIGLEC10/TREM2/VCAM1",25
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","23/289","125/10891",1.56068434043922e-13,4.8303180336594e-11,4.19741946297075e-11,"CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MFGE8/PENK/SCG2/SCG3/SHISA5/SPP1/TGOLN2/TIMP1",23
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","15/289","47/10891",5.55935257798524e-13,9.20142402512565e-11,7.99579572628043e-11,"CCL20/CCL3/CD80/CSF1/CXCL10/ICAM1/IL10RB/IL12B/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",15
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","21/289","108/10891",5.94599290799719e-13,9.20142402512565e-11,7.99579572628043e-11,"CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/LGALS1/MFGE8/PENK/SCG2/SCG3/SHISA5/SPP1/TGOLN2/TIMP1",21
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","12/289","29/10891",3.37048723365853e-12,4.17266319526926e-10,3.62593468715686e-10,"CD27/EDA2R/TNFRSF11B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",12
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","17/289","102/10891",1.26305701826006e-09,1.30305382383829e-07,1.13231953742261e-07,"CD27/CD40/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",17
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","13/289","59/10891",3.352030911406e-09,2.96415304880045e-07,2.57577112139619e-07,"CCL11/CCL16/CCL20/CCL21/CCL25/CCL3/CCL7/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL9/XCL1",13
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","28/289","300/10891",6.48560791217398e-09,5.01823912204462e-07,4.36071795147488e-07,"ADAM12/ADAM9/AGRN/BSG/COL18A1/COL6A3/CTSL/CTSV/EFEMP1/ELN/FBLN2/HSPG2/ICAM1/ITGA11/ITGA5/ITGAV/JAM2/LTBP3/MMP10/MMP12/MMP3/MMP7/OPTC/SDC1/SPP1/TGFB1/TIMP1/VCAM1",28
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","36/289","473/10891",1.01280063073563e-08,6.96581767139282e-07,6.05311254158954e-07,"CCL11/CCL20/CCL3/CD4/CD80/CSF1/CXCL10/HAVCR2/HGF/ICAM1/IFNL1/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL17C/IL18BP/IL18R1/IL19/IL1R1/IL1RN/IL22/IL2RA/IL4R/IL6/LCN2/LGALS9/MMP3/SDC1/TGFB1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1",36
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","35/289","482/10891",5.41059256067735e-08,3.34915679505928e-06,2.91032926158539e-06,"ADA2/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD59/CD93/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSZ/GM2A/ITGAV/LAIR1/LCN2/LRG1/MME/NHLRC3/NPC2/OSCAR/PIGR/PLAUR/PRG2/PSAP/PTPRN2/RETN/RNASET2/S100P/SIRPB1/TNFRSF1B",35
