"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","34/255","300/10891",1.45401132730608e-14,9.53831430712788e-12,8.43326569837526e-12,"ADAM12/ADAM9/ADAMTS4/AGRN/BSG/CEACAM6/CEACAM8/COL15A1/COL18A1/COL24A1/COL6A3/CTSL/CTSS/EFEMP1/ELN/FBLN2/FGA/HSPG2/ICAM1/ICAM5/ITGA5/ITGB6/LTBP2/LTBP3/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2/SDC1/TIMP1/TNC/VCAM1",34
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","23/255","134/10891",5.07459291602958e-14,1.6644664764577e-11,1.47163194564858e-11,"B2M/CD1C/CD300A/CD300C/CD300E/CD300LF/COLEC12/HLA-E/ICAM1/ICAM5/LAIR1/LILRA5/LILRB4/NCR3LG1/NECTIN2/NPDC1/PILRA/SFTPD/SIGLEC1/SIGLEC10/SIGLEC8/TREM2/VCAM1",23
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","11/255","29/10891",2.22924997051187e-11,4.50880820716532e-09,3.98644628072544e-09,"CD27/EDA2R/FASLG/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",11
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","13/255","47/10891",3.24573896086689e-11,4.50880820716532e-09,3.98644628072544e-09,"CCL20/CCL3/CD80/CSF1/CXCL10/ICAM1/IL18/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",13
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","38/255","482/10891",3.43659162131503e-11,4.50880820716532e-09,3.98644628072544e-09,"ADA2/B2M/CD14/CD300A/CD59/CEACAM6/CEACAM8/CFD/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/GM2A/LAIR1/LCN2/LGALS3/LRG1/LTA4H/MMP8/MMP9/MPO/NPC2/OLR1/ORM1/PGLYRP1/PIGR/PLAUR/PRG2/PRSS2/PRTN3/PSAP/PTPRN2/S100A12/S100P/SERPINA3/TNFRSF1B",38
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","37/255","473/10891",8.06652604238469e-11,8.81940180634059e-09,7.79764184097186e-09,"AGER/CCL11/CCL20/CCL3/CD4/CD80/CSF1/CXCL10/FASLG/HAVCR2/HGF/ICAM1/IL12RB1/IL15/IL15RA/IL18/IL18BP/IL18R1/IL1RN/IL2RA/IL6/LCN2/LCP1/LGALS9/LMNB1/MMP3/MMP9/OSM/OSMR/PRTN3/S100A12/SDC1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1",37
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","16/255","108/10891",3.79322714341328e-09,3.55479572297016e-07,3.14295963311386e-07,"CKAP4/CSF1/CST3/FGA/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/MSLN/PENK/SHISA5/TIMP1/TNC/VWA1",16
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","15/255","102/10891",1.30858242984266e-08,1.07303759247098e-06,9.48722261635927e-07,"CD27/EDA2R/FASLG/LTBR/TNF/TNFRSF11A/TNFRSF12A/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",15
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","17/255","140/10891",2.66956951386682e-08,1.94581955677404e-06,1.72038924226973e-06,"ADAM9/ADAMTS4/BSG/COL15A1/COL18A1/COL6A3/CTSL/CTSS/ELN/HSPG2/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2/TIMP1",17
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","16/255","125/10891",3.25502820094876e-08,2.13529849982239e-06,1.88791635655028e-06,"CKAP4/CSF1/CST3/FGA/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/MSLN/PENK/SHISA5/TIMP1/TNC/VWA1",16
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","14/255","108/10891",2.0481034557308e-07,1.22141442450855e-05,1.07990909483988e-05,"CCL11/FASLG/HGF/ICAM1/IL18/IL6/LCN2/MMP3/MMP9/OSM/TIMP1/TNF/TNFRSF1B/VCAM1",14
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","11/255","64/10891",2.3201013646802e-07,1.26832207935851e-05,1.1213823262621e-05,"ADAM9/COL15A1/COL18A1/COL6A3/CTSL/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2",11
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","12/255","85/10891",6.05330736302324e-07,3.05459202318711e-05,2.70070636196421e-05,"AGRN/BSG/COL18A1/COL6A3/FGA/HSPG2/ICAM1/ICAM5/ITGA5/ITGB6/TNC/VCAM1",12
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","10/255","59/10891",9.50624112379734e-07,4.45435298372218e-05,3.93829989414461e-05,"CCL11/CCL16/CCL20/CCL21/CCL3/CCL7/CXCL10/CXCL13/CXCL16/CXCL9",10
"R-HSA-5686938","R-HSA-5686938","Regulation of TLR by endogenous ligand","6/255","21/10891",6.27371885539125e-06,0.000274370637942444,0.000242583795741795,"CD14/FGA/LY96/SFTPA1/SFTPA2/SFTPD",6
"R-HSA-1592389","R-HSA-1592389","Activation of Matrix Metalloproteinases","7/255","33/10891",9.01629252906785e-06,0.000369667993691782,0.00032684060417871,"COL18A1/MMP3/MMP7/MMP8/MMP9/PRSS2/TIMP1",7
"R-HSA-2022090","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","9/255","61/10891",1.09959410250068e-05,0.000424313959553205,0.000375155634970821,"COL15A1/COL18A1/COL24A1/COL6A3/CTSL/CTSS/MMP3/MMP7/MMP9",9
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","13/255","137/10891",1.8946776758214e-05,0.000690504752966019,0.000610507251098005,"ANGPT2/BSG/CD74/CEACAM5/CEACAM6/CEACAM8/ITGA5/MERTK/OLR1/SDC1/SELE/TNFRSF10A/TNFRSF10B",13
"R-HSA-140534","R-HSA-140534","Caspase activation via Death Receptors in the presence of ligand","5/255","17/10891",3.32466376105499e-05,0.00114788390908004,0.00101489735863784,"CD14/FASLG/LY96/TNFRSF10A/TNFRSF10B",5
"R-HSA-5683826","R-HSA-5683826","Surfactant metabolism","6/255","29/10891",4.6922072495764e-05,0.00153904397786106,0.00136074010237716,"ADA2/CKAP4/PGA4/SFTPA1/SFTPA2/SFTPD",6
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","5/255","19/10891",6.01205466950985e-05,0.00187805136342784,0.0016604722420551,"AGRN/CTSL/HAVCR1/HSPG2/SDC1",5
"R-HSA-1566948","R-HSA-1566948","Elastic fibre formation","7/255","44/10891",6.49235333047568e-05,0.00193590172036002,0.00171162042348904,"EFEMP1/ELN/FBLN2/ITGA5/ITGB6/LTBP2/LTBP3",7
"R-HSA-6803157","R-HSA-6803157","Antimicrobial peptides","10/255","95/10891",7.30208593697921e-05,0.00208268190202537,0.0018413955841078,"BPIFB1/CD4/CHGA/LCN2/PGLYRP1/PLA2G2A/PRSS2/PRTN3/REG3A/RNASE6",10
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","4/255","11/10891",8.5095143298126e-05,0.00232593391681544,0.00205646596303805,"B2M/CTSL/CTSS/HLA-E",4
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","6/255","37/10891",0.00019629476578994,0.00515077465432801,0.0045540385663266,"EFEMP1/ELN/FBLN2/ITGB6/LTBP2/LTBP3",6
"R-HSA-1474290","R-HSA-1474290","Collagen formation","9/255","90/10891",0.000248227233423324,0.00626296404329616,0.00553737674559722,"COL15A1/COL18A1/COL24A1/COL6A3/CTSL/CTSS/MMP3/MMP7/MMP9",9
"R-HSA-5357769","R-HSA-5357769","Caspase activation via extrinsic apoptotic signalling pathway","5/255","27/10891",0.000358104281134435,0.00870060771941442,0.0076926104836286,"CD14/FASLG/LY96/TNFRSF10A/TNFRSF10B",5
"R-HSA-5676594","R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","4/255","18/10891",0.000693315272146734,0.0162433863760092,0.0143615306373252,"LTBR/TNFRSF11A/TNFRSF12A/TNFSF13B",4
"R-HSA-3000480","R-HSA-3000480","Scavenging by Class A Receptors","4/255","19/10891",0.000862167198933839,0.0194530175858085,0.0171993143289161,"COLEC12/MSR1/SCARA5/SCGB3A2",4
"R-HSA-375276","R-HSA-375276","Peptide ligand-binding receptors","13/255","201/10891",0.000889619706668074,0.0194530175858085,0.0171993143289161,"CCL11/CCL16/CCL20/CCL21/CCL3/CCL7/CXCL10/CXCL13/CXCL16/CXCL9/EDN1/PENK/PSAP",13
"R-HSA-9772572","R-HSA-9772572","Early SARS-CoV-2 Infection Events","5/255","38/10891",0.00180552426456504,0.0351333594603915,0.0310630312302242,"AGRN/CTSL/HAVCR1/HSPG2/SDC1",5
"R-HSA-3371378","R-HSA-3371378","Regulation by c-FLIP","3/255","11/10891",0.0018209363134959,0.0351333594603915,0.0310630312302242,"FASLG/TNFRSF10A/TNFRSF10B",3
"R-HSA-5218900","R-HSA-5218900","CASP8 activity is inhibited","3/255","11/10891",0.0018209363134959,0.0351333594603915,0.0310630312302242,"FASLG/TNFRSF10A/TNFRSF10B",3
"R-HSA-69416","R-HSA-69416","Dimerization of procaspase-8","3/255","11/10891",0.0018209363134959,0.0351333594603915,0.0310630312302242,"FASLG/TNFRSF10A/TNFRSF10B",3
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","7/255","77/10891",0.00211697013540924,0.0392883573436363,0.0347366574074833,"AREG/EGFR/MMP3/MMP7/MMP9/NOS3/TGFA",7
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","4/255","24/10891",0.00215606839080931,0.0392883573436363,0.0347366574074833,"CD4/CSF1/PRTN3/SDC1",4
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","7/255","78/10891",0.00228025455836549,0.0404282970348043,0.0357445309149184,"AREG/CD80/EGFR/FGF23/FLT3LG/HGF/TGFA",7
"R-HSA-179812","R-HSA-179812","GRB2 events in EGFR signaling","3/255","13/10891",0.00304869171907072,0.0499985441927598,0.0442060299265254,"AREG/EGFR/TGFA",3
"R-HSA-75205","R-HSA-75205","Dissolution of Fibrin Clot","3/255","13/10891",0.00304869171907072,0.0499985441927598,0.0442060299265254,"PLAT/PLAUR/SERPINB8",3
"R-HSA-879415","R-HSA-879415","Advanced glycosylation endproduct receptor signaling","3/255","13/10891",0.00304869171907072,0.0499985441927598,0.0442060299265254,"AGER/LGALS3/S100A12",3
