"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","8/56","29/10891",1.14649272310531e-12,1.88024806589271e-10,1.52061140117125e-10,"CD27/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13B",8
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","11/56","102/10891",2.9429562360832e-12,2.41322411358823e-10,1.9516446618236e-10,"CD27/LTBR/TNF/TNFRSF12A/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13B",11
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","12/56","473/10891",3.82363724633126e-06,0.000159799467327364,0.000129234485771809,"CSF1/HAVCR2/IL17A/IL17C/IL19/IL22/IL2RA/IL36G/IL6/TNF/TNFRSF1A/TNFRSF1B",12
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","5/56","47/10891",3.89754798359424e-06,0.000159799467327364,0.000129234485771809,"CSF1/IL6/TNF/TNFRSF1A/TNFRSF1B",5
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","6/56","125/10891",4.11525814669114e-05,0.00134980467211469,0.00109162637154333,"CKAP4/CSF1/FSTL3/IGFBP4/IL6/KLK13",6
"R-HSA-6809371","R-HSA-6809371","Formation of the cornified envelope","6/56","130/10891",5.12981950072404e-05,0.00140215066353124,0.00113396010016005,"CDSN/DSC2/DSG3/KLK13/KLK8/PI3",6
"R-HSA-5676594","R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","3/56","18/10891",9.94840246752193e-05,0.00233076857810514,0.00188496046753047,"LTBR/TNFRSF12A/TNFSF13B",3
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","5/56","108/10891",0.000223250635040748,0.00457663801833534,0.00370126052830714,"CKAP4/CSF1/FSTL3/IGFBP4/IL6",5
"R-HSA-3928663","R-HSA-3928663","EPHA-mediated growth cone collapse","3/56","30/10891",0.000473801122576776,0.00863370934473237,0.00698233233271039,"EFNA1/EFNA4/EPHA2",3
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","5/56","134/10891",0.000604281296296948,0.00991021325926994,0.00801467824562267,"CD300C/CD300E/HLA-E/LAIR1/NPDC1",5
"R-HSA-6805567","R-HSA-6805567","Keratinization","6/56","214/10891",0.000767997032794816,0.01145013757985,0.00926005991695185,"CDSN/DSC2/DSG3/KLK13/KLK8/PI3",6
"R-HSA-179812","R-HSA-179812","GRB2 events in EGFR signaling","2/56","13/10891",0.00195324642061353,0.0232806450678663,0.0188277360625877,"AREG/EREG",2
"R-HSA-5357786","R-HSA-5357786","TNFR1-induced proapoptotic signaling","2/56","13/10891",0.00195324642061353,0.0232806450678663,0.0188277360625877,"TNF/TNFRSF1A",2
"R-HSA-3928665","R-HSA-3928665","EPH-ephrin mediated repulsion of cells","3/56","51/10891",0.00225172716926012,0.0232806450678663,0.0188277360625877,"EFNA1/EFNA4/EPHA2",3
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","4/56","108/10891",0.00226029338063106,0.0232806450678663,0.0188277360625877,"IL17A/IL6/TNF/TNFRSF1B",4
"R-HSA-180336","R-HSA-180336","SHC1 events in EGFR signaling","2/56","14/10891",0.0022712824456455,0.0232806450678663,0.0188277360625877,"AREG/EREG",2
"R-HSA-180292","R-HSA-180292","GAB1 signalosome","2/56","17/10891",0.00336103970426246,0.0324241477352379,0.0262223531106545,"AREG/EREG",2
