"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","34/482","108/10891",1.91903675496539e-20,1.62158605794575e-17,1.35746599930183e-17,"AFP/APOA1/APOA2/APOE/APOL1/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL3/HRC/IGFBP3/IGFBP4/IGFBP7/IL6/LGALS1/MFGE8/MSLN/MXRA8/PCSK9/PENK/PROC/SCG2/SCG3/SERPINA1/SHISA5/SPP1/STC2/TIMP1",34
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","35/482","125/10891",3.72719353028521e-19,1.5747392665455e-16,1.31824950123771e-16,"AFP/APOA1/APOA2/APOE/APOL1/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL3/HRC/IGFBP3/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MFGE8/MSLN/MXRA8/PCSK9/PENK/PROC/SCG2/SCG3/SERPINA1/SHISA5/SPP1/STC2/TIMP1",35
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","52/482","300/10891",8.94627190168372e-18,2.51986658564092e-15,2.10943674313385e-15,"ACAN/ADAM12/ADAM9/AGRN/BCAN/CEACAM8/COL18A1/COL3A1/COL4A1/COL5A1/COL6A3/CTSB/CTSD/CTSL/CTSS/DCN/EFEMP1/ELN/FBLN2/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGA5/ITGA6/ITGAM/ITGAV/JAM2/KDR/KLKB1/LTBP2/MFAP4/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/PDGFA/PDGFB/PRSS2/SDC1/SDC4/SPARC/SPP1/TIMP1/TNN/TNXB/VCAM1/VWF",52
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","30/482","134/10891",9.97425749370065e-14,2.10706189554426e-11,1.76386869362285e-11,"B2M/CD160/CD1C/CD300E/CD300LG/CD34/CD40LG/CD99/COL3A1/COLEC12/CXADR/HLA-E/ICAM1/ICAM5/KLRB1/LAIR1/LILRB2/LILRB4/NECTIN2/NPDC1/OSCAR/PILRA/SELL/SFTPD/SIGLEC1/SIGLEC10/SIGLEC7/SIGLEC8/TREM2/VCAM1",30
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","15/482","29/10891",1.7308339554373e-13,2.92510938468904e-11,2.44867456432393e-11,"CD27/EDA2R/EDAR/FASLG/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF11/TNFSF13/TNFSF13B",15
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","56/482","482/10891",2.17855641280194e-11,3.06813361469607e-09,2.56840334982966e-09,"ACAA1/ADA2/ANXA2/B2M/B4GALT1/BST2/CD58/CD59/CEACAM8/CFD/CFP/CHI3L1/CKAP4/CLEC4D/CLEC5A/CREG1/CST3/CSTB/CTSB/CTSD/CTSS/FCAR/GM2A/GRN/GSN/GUSB/ITGAM/ITGAV/LAIR1/LCN2/LGALS3/LILRB2/LRG1/MME/MMP8/MMP9/MPO/NFASC/NHLRC3/NPC2/OLR1/OSCAR/PIGR/PLAUR/PRG2/PRSS2/PSAP/PTPRN2/PTX3/RAB6A/RETN/RNASET2/S100P/SELL/SERPINA1/TNFRSF1B",56
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","21/482","85/10891",7.44152812483866e-11,8.98298752212667e-09,7.51985999983697e-09,"AGRN/COL18A1/COL3A1/COL4A1/COL5A1/COL6A3/FGA/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGA5/ITGA6/ITGAM/ITGAV/JAM2/KDR/SPP1/VCAM1/VWF",21
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","15/482","47/10891",8.01811199761445e-10,8.46913079748026e-08,7.08969902946962e-08,"CCL19/CCL20/CCL3/CD80/CSF1/CXCL10/FCER2/ICAM1/IL12B/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",15
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","14/482","42/10891",1.54896247571982e-09,1.45430365775916e-07,1.21743015635522e-07,"AMBP/APOA1/APOE/APOL1/CD163/COL3A1/COL4A1/COLEC12/HYOU1/MARCO/MASP1/MSR1/SCARA5/SPARC",14
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","25/482","140/10891",1.97221564154925e-09,1.66652221710912e-07,1.395083064338e-07,"ACAN/ADAM9/BCAN/COL18A1/COL3A1/COL4A1/COL5A1/COL6A3/CTSB/CTSD/CTSL/CTSS/DCN/ELN/HSPG2/KLKB1/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2/SPP1/TIMP1",25
