"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-8978868","R-HSA-8978868","Fatty acid metabolism","4/23","177/10891",0.000468931194418305,0.0225135688537093,0.0163358547635499,"ECHS1/MCEE/GGT1/PTGR1",4
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","2/23","18/10891",0.000639459139948921,0.0225135688537093,0.0163358547635499,"ACE2/MME",2
"R-HSA-5423646","R-HSA-5423646","Aflatoxin activation and detoxification","2/23","19/10891",0.000713772112812134,0.0225135688537093,0.0163358547635499,"ACY1/GGT1",2
"R-HSA-2142691","R-HSA-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","2/23","21/10891",0.000874313353542109,0.0225135688537093,0.0163358547635499,"GGT1/PTGR1",2
"R-HSA-9753281","R-HSA-9753281","Paracetamol ADME","2/23","29/10891",0.00167306707283493,0.0295740850597742,0.0214589682089317,"ACY1/GGT1",2
"R-HSA-9658195","R-HSA-9658195","Leishmania infection","4/23","254/10891",0.001803824563938,0.0295740850597742,0.0214589682089317,"NT5E/ADCYAP1R1/GHRHR/GGT1",4
"R-HSA-420092","R-HSA-420092","Glucagon-type ligand receptors","2/23","33/10891",0.00216467277691207,0.0295740850597742,0.0214589682089317,"ADCYAP1R1/GHRHR",2
"R-HSA-5579029","R-HSA-5579029","Metabolic disorders of biological oxidation enzymes","2/23","34/10891",0.00229701631532226,0.0295740850597742,0.0214589682089317,"ACY1/GGT1",2
"R-HSA-77289","R-HSA-77289","Mitochondrial Fatty Acid Beta-Oxidation","2/23","37/10891",0.00271646693385782,0.0297114828469395,0.0215586640994656,"ECHS1/MCEE",2
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","5/23","482/10891",0.00288460998513976,0.0297114828469395,0.0215586640994656,"LAMP1/ARSA/MME/ERP44/PADI2",5
"R-HSA-9662851","R-HSA-9662851","Anti-inflammatory response favouring Leishmania parasite infection","3/23","169/10891",0.00517409524576023,0.0444109841927753,0.0322246282849979,"ADCYAP1R1/GHRHR/GGT1",3
"R-HSA-9664433","R-HSA-9664433","Leishmania parasite growth and survival","3/23","169/10891",0.00517409524576023,0.0444109841927753,0.0322246282849979,"ADCYAP1R1/GHRHR/GGT1",3
