"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","4/23","91/10891",3.57671958807618e-05,0.00543661377387579,0.0032378724692058,"CGA/ATP6AP2/FSHB/CPB2",4
"R-HSA-209822","R-HSA-209822","Glycoprotein hormones","2/23","12/10891",0.000277980169320941,0.0133923956901561,0.00797608053568852,"CGA/FSHB",2
"R-HSA-375281","R-HSA-375281","Hormone ligand-binding receptors","2/23","12/10891",0.000277980169320941,0.0133923956901561,0.00797608053568852,"CGA/FSHB",2
"R-HSA-209952","R-HSA-209952","Peptide hormone biosynthesis","2/23","14/10891",0.000382291721388049,0.0133923956901561,0.00797608053568852,"CGA/FSHB",2
"R-HSA-8866910","R-HSA-8866910","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors","2/23","15/10891",0.000440539331913029,0.0133923956901561,0.00797608053568852,"CGA/ESR1",2
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","3/23","78/10891",0.000564497993352289,0.0138853984674623,0.00826969714821162,"ERBB3/FGF5/ESR1",3
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","2/23","18/10891",0.000639459139948921,0.0138853984674623,0.00826969714821162,"ATP6AP2/CPB2",2
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","3/23","104/10891",0.00130375413263687,0.0232626756110868,0.0138545020952456,"ERBB3/FGF5/ESR1",3
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","3/23","106/10891",0.00137739526644593,0.0232626756110868,0.0138545020952456,"ERBB3/FGF5/ESR1",3
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","3/23","113/10891",0.00165564758463296,0.0251658432864209,0.0149879676082562,"ERBB3/FGF5/ESR1",3
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","3/23","121/10891",0.00201411331677555,0.0278313840136257,0.0165754780136552,"GLI2/ESR1/LGALS3",3
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","2/23","38/10891",0.00286370723434833,0.0362736249684122,0.0216034054521015,"CGA/ESR1",2
