Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15495,237,1.41 [1.17-1.71],0.000384346876187
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11287,850,1.36 [1.22-1.52],3.5027105129948225e-08
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16156,76,1.73 [1.30-2.29],0.0001687017887213
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,15744,54,1.83 [1.34-2.51],0.0001756502559705
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,16616,601,1.37 [1.21-1.55],4.266160510487119e-07
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,17755,265,1.47 [1.24-1.75],1.2178345077666007e-05
PKD2,Polycystin-2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,17755,265,1.47 [1.24-1.75],1.2178345077666007e-05
PKD2,Polycystin-2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),15680,436,1.31 [1.13-1.52],0.0002453689280277
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18044,528,1.31 [1.15-1.50],6.948372230858939e-05
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Peripheral artery disease,18131,137,1.54 [1.21-1.96],0.000502905338607
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,17624,621,1.30 [1.14-1.48],8.540282062908914e-05
PKD2,Polycystin-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,17605,602,1.27 [1.11-1.45],0.0005463841718041
PKD2,Polycystin-2,Chapter VI Diseases of the nervous system,Neurological diseases,16040,1225,1.20 [1.09-1.32],0.000126261762962
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Transient ischemic attack,18515,95,1.59 [1.21-2.09],0.000920173301984
PKD2,Polycystin-2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",17001,51,1.83 [1.28-2.61],0.0009054595982584
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",12767,2574,1.18 [1.09-1.27],2.6345429523992744e-05
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Hypertension,12791,2598,1.19 [1.10-1.28],6.125846098080107e-06
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10253,60,2.20 [1.68-2.88],7.750680886954742e-09
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Pulmonary embolism,18497,113,1.59 [1.23-2.06],0.0003833290165817
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,Venous thromboembolism,18696,237,1.40 [1.15-1.69],0.0006462331563594
PKD2,Polycystin-2,Chapter IX Diseases of the circulatory system,"Heart failure, strict",18134,238,1.44 [1.19-1.74],0.0001681501673094
PKD2,Polycystin-2,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,14414,1806,1.29 [1.19-1.40],5.058388723818567e-10
