Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17271,702,0.27 [0.19-0.38],4.338450613424305e-13
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16711,197,0.13 [0.07-0.25],2.229183837920577e-10
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19097,121,0.37 [0.16-0.86],0.021313571276785
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12860,665,0.16 [0.11-0.23],1.5022145697910312e-20
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19062,86,0.28 [0.11-0.73],0.00923047914045
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17329,72,0.15 [0.05-0.40],0.0001976199963099
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19932,85,0.29 [0.11-0.76],0.0115814441027943
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19945,58,0.86 [0.27-2.80],0.8063937911046798
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16979,48,0.29 [0.07-1.11],0.0696051312994961
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19130,101,0.21 [0.09-0.51],0.0004883702426194
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19095,66,0.19 [0.07-0.56],0.0025114820591725
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19999,52,0.36 [0.10-1.31],0.1216400292745915
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20026,61,0.89 [0.27-2.90],0.8470837464187421
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20018,53,0.82 [0.23-2.96],0.7591941843610837
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Mycoses,19749,35,0.77 [0.16-3.63],0.7360941263122234
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",18970,327,0.26 [0.16-0.43],1.7794778890523089e-07
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18765,122,0.35 [0.15-0.81],0.0148235272560819
CLEC3B,Tetranectin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18869,226,0.24 [0.13-0.43],2.06615206479431e-06
CLEC3B,Tetranectin,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",15675,64,0.56 [0.18-1.80],0.3329637227374442
CLEC3B,Tetranectin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15647,36,0.59 [0.12-2.90],0.5172590295651859
CLEC3B,Tetranectin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",15833,222,0.69 [0.37-1.29],0.2398290237790196
CLEC3B,Tetranectin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",15838,227,0.66 [0.35-1.23],0.1886636659149153
CLEC3B,Tetranectin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",15804,193,1.14 [0.60-2.15],0.6852464409617391
CLEC3B,Tetranectin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15655,44,0.48 [0.12-1.97],0.3061038094576684
CLEC3B,Tetranectin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17855,439,0.13 [0.09-0.20],1.463601692446034e-20
CLEC3B,Tetranectin,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18738,320,0.63 [0.38-1.07],0.0881414956111829
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19496,108,0.89 [0.37-2.14],0.7990702987188174
CLEC3B,Tetranectin,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20058,113,0.61 [0.25-1.45],0.2606492404467616
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign neoplasm: Rectum,19767,66,0.74 [0.24-2.30],0.6026480932096228
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,20067,55,0.29 [0.09-0.95],0.0406215640633132
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign neoplasm: Stomach,20108,38,0.40 [0.09-1.77],0.2286889765259109
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign lipomatous neoplasm,19833,264,1.04 [0.61-1.80],0.8780092012830993
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,20075,95,0.64 [0.24-1.68],0.3653176560111046
CLEC3B,Tetranectin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,20083,58,1.90 [1.05-3.44],0.0341669676995699
CLEC3B,Tetranectin,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",20049,32,1.82 [0.66-4.96],0.2453556660866028
CLEC3B,Tetranectin,Chapter II Neoplasms,"Haemangioma, any site",20052,32,1.82 [0.66-4.96],0.2454291180436583
CLEC3B,Tetranectin,Chapter II Neoplasms,Melanocytic naevi,19979,100,0.89 [0.35-2.28],0.8022021178783213
CLEC3B,Tetranectin,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,20096,43,1.02 [0.25-4.05],0.9824579276727492
CLEC3B,Tetranectin,Chapter II Neoplasms,Other benign neoplasms of skin,20004,110,0.82 [0.34-2.01],0.6653571663572984
CLEC3B,Tetranectin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19130,90,,
CLEC3B,Tetranectin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,18839,196,0.12 [0.06-0.21],1.5615136198358989e-12
