Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17438,712,1.00 [0.94-1.07],0.9274083798834049
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16871,202,0.98 [0.86-1.11],0.7015689615406073
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19262,119,1.09 [0.92-1.28],0.3137925928998781
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12995,672,1.00 [0.93-1.08],0.9295007716313464
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19225,82,1.10 [0.90-1.34],0.3488559701623953
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17486,73,0.92 [0.75-1.13],0.4474104171095663
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20109,81,1.11 [0.91-1.36],0.2858292155379248
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,20123,56,1.09 [0.86-1.38],0.4850996040362579
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17133,47,1.35 [1.03-1.76],0.0286263904417885
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19308,101,0.91 [0.76-1.08],0.2684571759343465
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19274,67,0.82 [0.67-1.01],0.0683077436806407
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20174,52,1.10 [0.86-1.41],0.4520744222772953
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20205,62,1.08 [0.86-1.35],0.5059040355113418
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20197,54,1.12 [0.88-1.43],0.3490312430416011
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Mycoses,19912,36,1.11 [0.82-1.50],0.489413150397551
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19149,334,0.97 [0.88-1.07],0.6074688752129112
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18942,127,1.03 [0.88-1.20],0.7293224786262955
BRAP,BRCA1-associated protein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19046,231,0.94 [0.84-1.06],0.2933448985511019
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",15794,64,0.92 [0.74-1.15],0.4862183045606676
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15767,37,1.03 [0.77-1.38],0.8329458412648418
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",15952,222,1.01 [0.90-1.14],0.8696437583564343
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",15958,228,1.02 [0.91-1.15],0.7530727883356712
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",15927,197,1.00 [0.88-1.14],0.9900827104174552
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15776,46,0.80 [0.62-1.02],0.0707426961776746
BRAP,BRCA1-associated protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,18009,445,0.95 [0.87-1.04],0.2553315536343234
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18911,323,0.96 [0.87-1.06],0.401630196442716
BRAP,BRCA1-associated protein,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19673,110,0.83 [0.70-0.98],0.0272182560506704
BRAP,BRCA1-associated protein,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20235,114,0.96 [0.82-1.13],0.6428857699155863
BRAP,BRCA1-associated protein,Chapter II Neoplasms,Benign neoplasm: Rectum,19939,66,0.86 [0.69-1.06],0.1493894043567965
BRAP,BRCA1-associated protein,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,20240,57,1.07 [0.84-1.36],0.5878686286221089
BRAP,BRCA1-associated protein,Chapter II Neoplasms,Benign neoplasm: Stomach,20282,40,1.00 [0.76-1.33],0.9846659706546368
BRAP,BRCA1-associated protein,Chapter II Neoplasms,Benign lipomatous neoplasm,20003,263,0.94 [0.84-1.05],0.2633198917178264
