Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,17366,703,1.13 [1.00-1.27],0.054865364542801
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16807,198,1.19 [0.96-1.46],0.1060552210099495
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19177,118,0.75 [0.50-1.12],0.1607083526396906
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12941,660,1.13 [0.99-1.28],0.0681899823584281
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19142,83,0.64 [0.38-1.08],0.0922025590492274
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17423,72,1.09 [0.75-1.59],0.6405687112383394
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20012,82,0.63 [0.37-1.07],0.0847487273462234
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,20025,56,0.45 [0.22-0.89],0.0220676288292742
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17075,48,0.99 [0.60-1.66],0.9827432697693996
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19217,100,1.12 [0.82-1.54],0.4602426468038275
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19183,66,1.09 [0.74-1.62],0.6558694504267526
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20087,49,1.14 [0.74-1.76],0.5459193722101225
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20106,63,1.23 [0.87-1.75],0.2423863120588499
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20098,55,1.30 [0.92-1.84],0.1364361809776551
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Mycoses,19823,36,1.50 [1.06-2.13],0.023165408482681
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19058,330,1.04 [0.86-1.25],0.6818834747529565
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18854,126,1.08 [0.81-1.43],0.6071243884829476
IL9,Interleukin-9,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18954,226,0.99 [0.78-1.25],0.8996631994293643
IL9,Interleukin-9,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",15734,65,1.22 [0.86-1.72],0.2675906112891257
IL9,Interleukin-9,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15707,38,1.67 [1.24-2.25],0.0006389515056783
IL9,Interleukin-9,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",15886,217,1.06 [0.85-1.33],0.6085718364145088
IL9,Interleukin-9,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",15892,223,1.07 [0.86-1.33],0.5574179299033026
IL9,Interleukin-9,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",15865,196,1.12 [0.89-1.40],0.3455295881079159
IL9,Interleukin-9,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15715,46,0.68 [0.34-1.35],0.2723312591684294
IL9,Interleukin-9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,17938,441,1.20 [1.04-1.38],0.0152842556355651
