Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20453,828,1.10 [1.00-1.22],0.0608315380884495
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19807,241,1.02 [0.84-1.23],0.8610416009709639
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22684,139,0.91 [0.71-1.18],0.4759480456212368
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15292,823,1.18 [1.06-1.32],0.0019968588551965
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22645,100,0.89 [0.66-1.20],0.4352415629132896
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20539,93,1.10 [0.81-1.49],0.53878002594522
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23705,99,0.90 [0.67-1.22],0.5093517899725402
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23718,67,0.84 [0.58-1.21],0.3472231458442466
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20108,53,1.33 [0.92-1.92],0.1322003327933506
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22700,122,1.28 [0.99-1.64],0.0563381796703798
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22665,87,1.09 [0.80-1.49],0.5894043213229312
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23795,59,1.19 [0.83-1.72],0.3412362149706727
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23818,66,1.12 [0.79-1.58],0.5361860426106839
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23810,58,1.05 [0.72-1.53],0.7957615935686622
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Mycoses,23469,42,1.28 [0.84-1.94],0.2452863228577749
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22521,397,1.08 [0.94-1.25],0.2834308441915428
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22280,156,1.11 [0.89-1.39],0.3676678085303156
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22393,269,1.07 [0.90-1.27],0.4763562691161622
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",18616,80,0.76 [0.53-1.09],0.1366575939045017
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18584,48,0.88 [0.56-1.37],0.5624408941269362
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",18804,268,1.15 [0.96-1.37],0.132913640255048
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",18813,277,1.17 [0.98-1.39],0.0880486038834151
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18771,235,1.05 [0.86-1.27],0.6577019613806225
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",18591,55,1.69 [1.21-2.37],0.002218647710262
LTA4H,Leukotriene A-4 hydrolase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21150,563,1.21 [1.08-1.37],0.0014692954586588
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",22297,379,1.03 [0.89-1.21],0.6604079625258739
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,23212,126,1.12 [0.87-1.45],0.3692524945299332
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23858,134,0.92 [0.71-1.19],0.5189571625700409
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign neoplasm: Rectum,23517,76,1.10 [0.79-1.52],0.5792650791577334
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23875,66,0.84 [0.57-1.24],0.383789723394646
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign neoplasm: Stomach,23923,48,0.88 [0.56-1.38],0.578457016171285
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign lipomatous neoplasm,23594,321,1.01 [0.86-1.19],0.8880456617587276
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23885,110,0.91 [0.68-1.21],0.502150158067095
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23895,75,0.90 [0.63-1.28],0.5467217428512714
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23838,34,0.90 [0.53-1.51],0.6861760474552774
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,"Haemangioma, any site",23841,34,0.90 [0.53-1.51],0.6864773266542119
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Melanocytic naevi,23768,131,1.18 [0.92-1.51],0.185332779448476
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,23902,55,1.09 [0.74-1.61],0.655771048590573
LTA4H,Leukotriene A-4 hydrolase,Chapter II Neoplasms,Other benign neoplasms of skin,23802,138,1.12 [0.88-1.43],0.3556011000093801
LTA4H,Leukotriene A-4 hydrolase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22718,125,1.24 [0.96-1.59],0.1004103132452924
LTA4H,Leukotriene A-4 hydrolase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22334,258,0.99 [0.82-1.19],0.9102572260723903
LTA4H,Leukotriene A-4 hydrolase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22334,258,0.99 [0.82-1.19],0.9102572260723903
LTA4H,Leukotriene A-4 hydrolase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),20082,521,1.21 [1.07-1.37],0.0028770272974236
LTA4H,Leukotriene A-4 hydrolase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23394,42,nan [nan-nan],
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23661,62,0.99 [0.69-1.44],0.9721799074131264
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18714,1453,1.04 [0.96-1.13],0.3759188296505519
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23195,181,0.97 [0.77-1.21],0.7611273451846086
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21122,152,0.73 [0.56-0.94],0.0171410612886676
LTA4H,Leukotriene A-4 hydrolase,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22541,163,1.17 [0.94-1.45],0.1633980258173587
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21106,136,0.69 [0.52-0.92],0.0108580286889852
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21672,702,0.73 [0.64-0.83],8.616439588537582e-07
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21645,675,0.75 [0.66-0.86],1.3368614382644428e-05
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,22155,175,1.02 [0.79-1.32],0.872784613146069
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22155,174,1.01 [0.78-1.31],0.9275411623721358
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18558,1297,1.02 [0.94-1.12],0.63006733056252
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",17448,187,1.00 [0.80-1.24],0.99740897595204
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18453,1192,1.02 [0.94-1.12],0.5965628164252776
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,17312,51,1.09 [0.73-1.62],0.6886826339403125
LTA4H,Leukotriene A-4 hydrolase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",17362,101,1.11 [0.84-1.47],0.4663671707153993
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Any mental disorder,20288,692,1.14 [1.02-1.27],0.0203116980090943
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19939,343,1.11 [0.95-1.29],0.1850961350343096
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",23352,264,1.04 [0.88-1.23],0.6327794582366938
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",23442,201,1.13 [0.94-1.37],0.1928379375461449
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Acute alcohol intoxication,21801,80,1.10 [0.81-1.49],0.5251825869933111
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Acute alcohol intoxication, ICD10",23775,80,1.02 [0.75-1.38],0.909123967735298
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",19676,80,1.11 [0.82-1.51],0.5064905598099431
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Alcohol dependence,21838,117,1.38 [1.09-1.74],0.0078841462345573
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Smoking dependency,21833,84,1.23 [0.91-1.64],0.1728838011807458
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",19662,66,1.40 [1.03-1.92],0.0345322659840086
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",19866,270,1.24 [1.05-1.46],0.0125694959759389
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Depression,22718,230,1.24 [1.04-1.48],0.0181252908521041
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Depression or dysthymia,19567,196,1.29 [1.06-1.56],0.0093093940059112
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",19701,105,1.07 [0.80-1.41],0.6594669177505099
LTA4H,Leukotriene A-4 hydrolase,Chapter V Mental and behavioural disorders,Other anxiety disorders,22919,56,0.83 [0.55-1.25],0.3711478641002119
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,Neurological diseases,20251,1330,1.09 [1.01-1.19],0.0306899263989331
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,18222,84,0.77 [0.55-1.07],0.1224197467215103
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,23821,59,0.75 [0.51-1.10],0.1440273527100027
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,22567,542,1.17 [1.03-1.32],0.0120031585327628
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,Epilepsy,22192,167,1.04 [0.84-1.30],0.7165947923537919
LTA4H,Leukotriene A-4 hydrolase,Chapter VI Diseases of the nervous system,Migraine,22058,33,1.24 [0.75-2.03],0.4047117052542546
