Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,20536,835,1.53 [1.07-2.18],0.0195366070244339
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19893,245,1.45 [0.75-2.81],0.267684226154724
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22767,144,1.34 [0.58-3.10],0.4981209165970469
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15347,829,1.44 [1.00-2.09],0.0523359993086732
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22726,103,0.82 [0.30-2.24],0.7003963527686408
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20625,93,5.59 [2.23-14.04],0.0002470210621607
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23795,102,0.85 [0.31-2.32],0.7477839041626795
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23808,70,0.73 [0.22-2.48],0.616703623205088
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20189,51,4.23 [1.14-15.73],0.0315049055395371
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22793,123,3.98 [1.73-9.19],0.0012032401822409
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22756,86,4.57 [1.71-12.20],0.0023936684150013
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23887,58,0.58 [0.15-2.23],0.4279967037890351
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23910,66,5.80 [1.96-17.15],0.0014764600618328
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23902,58,3.93 [1.16-13.35],0.0282121688833104
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Mycoses,23558,42,3.44 [0.78-15.08],0.1020191376356455
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22613,396,1.01 [0.61-1.69],0.9607719327740896
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22370,153,1.25 [0.56-2.82],0.5837740154048608
ENG,Endoglin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22488,271,0.88 [0.48-1.64],0.6983711416358591
ENG,Endoglin,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",18672,81,1.14 [0.37-3.46],0.8194745026878276
ENG,Endoglin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18641,50,0.41 [0.10-1.74],0.2260264195622221
