Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Constipation,A1BG,Alpha-1B-glycoprotein,18417,247,1.94 [0.98-3.84],0.0570292106735598
Chapter XI Diseases of the digestive system,Constipation,AAMDC,Mth938 domain-containing protein,17915,244,1.00 [0.79-1.26],0.9891393292198126
Chapter XI Diseases of the digestive system,Constipation,AARSD1,Alanyl-tRNA editing protein Aarsd1,20947,292,1.19 [0.99-1.43],0.0602090921982889
Chapter XI Diseases of the digestive system,Constipation,ABCA2,ATP-binding cassette sub-family A member 2,17760,238,1.18 [0.85-1.65],0.3228115113422589
Chapter XI Diseases of the digestive system,Constipation,ABHD14B,Protein ABHD14B,20801,287,1.09 [0.91-1.32],0.3363385072328108
Chapter XI Diseases of the digestive system,Constipation,ABL1,Tyrosine-protein kinase ABL1,20947,292,1.09 [0.93-1.27],0.2710832361042959
Chapter XI Diseases of the digestive system,Constipation,ABO,Histo-blood group ABO system transferase,18395,248,0.99 [0.91-1.08],0.8494246062124229
Chapter XI Diseases of the digestive system,Constipation,ABRAXAS2,BRISC complex subunit Abraxas 2,17760,238,1.08 [0.90-1.31],0.4105730151839672
Chapter XI Diseases of the digestive system,Constipation,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20574,281,1.00 [0.88-1.14],0.9900932996176796
Chapter XI Diseases of the digestive system,Constipation,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18051,242,0.99 [0.83-1.19],0.931453402803452
Chapter XI Diseases of the digestive system,Constipation,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18393,250,1.01 [0.88-1.16],0.8407692002544357
Chapter XI Diseases of the digestive system,Constipation,ACAN,Aggrecan core protein,20838,290,0.98 [0.67-1.43],0.9226054016516178
Chapter XI Diseases of the digestive system,Constipation,ACE,Angiotensin-converting enzyme,18395,248,1.05 [0.67-1.65],0.8271587198642126
