Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,A1BG,Alpha-1B-glycoprotein,18799,157,1.54 [0.66-3.61],0.3207151077215895
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AAMDC,Mth938 domain-containing protein,18291,149,0.93 [0.69-1.25],0.6209466404910522
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,AARSD1,Alanyl-tRNA editing protein Aarsd1,21379,177,0.86 [0.68-1.09],0.2160268215465361
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABCA2,ATP-binding cassette sub-family A member 2,18121,149,1.17 [0.77-1.80],0.4628719995094513
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABHD14B,Protein ABHD14B,21243,178,1.02 [0.80-1.29],0.8877611492663255
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABL1,Tyrosine-protein kinase ABL1,21379,177,1.10 [0.91-1.34],0.331702174419279
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABO,Histo-blood group ABO system transferase,18772,157,1.01 [0.91-1.12],0.8913189293091122
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ABRAXAS2,BRISC complex subunit Abraxas 2,18121,149,0.85 [0.66-1.08],0.1827953784898114
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21010,174,1.12 [0.95-1.31],0.1686535986153844
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18426,152,1.00 [0.80-1.24],0.9670674302246224
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18753,154,0.91 [0.76-1.09],0.3016740808817132
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACAN,Aggrecan core protein,21266,175,1.68 [1.04-2.72],0.0344796160568391
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACE,Angiotensin-converting enzyme,18772,157,2.03 [1.21-3.42],0.007559305944091
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACE2,Angiotensin-converting enzyme 2,21092,174,1.27 [1.02-1.57],0.032760783344044
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACHE,Acetylcholinesterase,18366,153,1.02 [0.65-1.59],0.941682849307926
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACOT13,Acyl-coenzyme A thioesterase 13,18670,154,1.02 [0.89-1.17],0.8018547151676607
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21487,177,1.12 [0.87-1.45],0.3661764669736214
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18193,151,0.97 [0.68-1.37],0.8605297666593142
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP5,Tartrate-resistant acid phosphatase type 5,21609,178,1.02 [0.68-1.54],0.9230356017459396
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACP6,Lysophosphatidic acid phosphatase type 6,21622,178,1.29 [1.04-1.61],0.020963969542297
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACRBP,Acrosin-binding protein,18668,154,1.11 [0.76-1.62],0.5882285815738258
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACRV1,Acrosomal protein SP-10,18193,151,0.91 [0.80-1.04],0.1754064234891489
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18121,149,1.12 [0.75-1.66],0.5872055321654871
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTA2,"Actin, aortic smooth muscle",21092,174,1.31 [1.01-1.70],0.0447062226439372
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTN2,Alpha-actinin-2,18121,149,1.04 [0.80-1.35],0.7810739873130655
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACTN4,Alpha-actinin-4,21074,174,1.02 [0.67-1.54],0.922812086171696
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,21268,178,1.99 [1.27-3.13],0.0026464046032664
Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,ACY1,Aminoacylase-1,21487,177,1.19 [0.97-1.46],0.1041235087937075
