Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,A1BG,Alpha-1B-glycoprotein,17757,115,0.42 [0.16-1.10],0.0786930125138677
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,AAMDC,Mth938 domain-containing protein,17273,114,0.93 [0.66-1.31],0.6789221426214465
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,AARSD1,Alanyl-tRNA editing protein Aarsd1,20245,152,1.00 [0.77-1.29],0.9871396926115216
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ABCA2,ATP-binding cassette sub-family A member 2,17117,114,3.48 [2.51-4.82],5.972082153440157e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ABHD14B,Protein ABHD14B,20103,150,1.04 [0.81-1.33],0.7790710611136631
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ABL1,Tyrosine-protein kinase ABL1,20245,152,1.32 [1.08-1.62],0.0076780489337186
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ABO,Histo-blood group ABO system transferase,17730,115,1.02 [0.90-1.15],0.7756721172781079
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ABRAXAS2,BRISC complex subunit Abraxas 2,17117,114,1.10 [0.84-1.44],0.5017124338496801
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19902,156,1.51 [1.30-1.75],9.309141060537849e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17397,114,1.13 [0.90-1.43],0.2777456128213422
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17729,116,0.89 [0.72-1.09],0.260847152147034
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACAN,Aggrecan core protein,20151,156,1.40 [0.84-2.34],0.2001298280549294
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACE,Angiotensin-converting enzyme,17730,115,4.24 [2.54-7.06],3.0959950617084206e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACE2,Angiotensin-converting enzyme 2,19964,156,1.85 [1.51-2.26],2.259952451293864e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACHE,Acetylcholinesterase,17349,117,2.04 [1.29-3.23],0.0022131594458664
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACOT13,Acyl-coenzyme A thioesterase 13,17637,114,1.05 [0.90-1.24],0.5212351162869879
"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20350,157,0.79 [0.59-1.07],0.1266828293896053
