Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",A1BG,Alpha-1B-glycoprotein,19718,71,2.10 [0.59-7.46],0.2530478927610695
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",AAMDC,Mth938 domain-containing protein,19194,70,0.77 [0.50-1.20],0.2545925711037118
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",AARSD1,Alanyl-tRNA editing protein Aarsd1,22493,86,0.94 [0.67-1.32],0.7173703020346265
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABCA2,ATP-binding cassette sub-family A member 2,19015,71,1.77 [1.05-2.97],0.0312306578694415
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABHD14B,Protein ABHD14B,22345,84,1.05 [0.75-1.47],0.7882326825298667
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABL1,Tyrosine-protein kinase ABL1,22493,86,0.83 [0.61-1.12],0.2203270642743579
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABO,Histo-blood group ABO system transferase,19701,72,1.01 [0.86-1.18],0.9213549195055226
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ABRAXAS2,BRISC complex subunit Abraxas 2,19015,71,0.77 [0.54-1.10],0.1539115123150524
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22094,85,1.20 [0.96-1.50],0.100597109576664
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19337,72,0.90 [0.63-1.29],0.5566796007967489
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19684,71,0.74 [0.56-0.97],0.0267180760687924
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACAN,Aggrecan core protein,22384,85,0.83 [0.42-1.65],0.6008522016889533
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACE,Angiotensin-converting enzyme,19701,72,1.29 [0.57-2.92],0.5459522110196062
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACE2,Angiotensin-converting enzyme 2,22165,81,1.62 [1.23-2.14],0.0006318781457245
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACHE,Acetylcholinesterase,19271,70,1.41 [0.76-2.60],0.2775426061140742
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACOT13,Acyl-coenzyme A thioesterase 13,19592,71,0.86 [0.70-1.05],0.1337880041383798
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22608,85,0.82 [0.55-1.23],0.3383038877519526
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACP1,Low molecular weight phosphotyrosine protein phosphatase,19110,68,1.02 [0.61-1.70],0.9466390797181788
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACP5,Tartrate-resistant acid phosphatase type 5,22721,84,0.59 [0.33-1.08],0.0857098847713738
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACP6,Lysophosphatidic acid phosphatase type 6,22747,86,1.03 [0.77-1.37],0.8484054665935562
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACRBP,Acrosin-binding protein,19597,72,0.58 [0.30-1.09],0.0915682622579933
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACRV1,Acrosomal protein SP-10,19110,68,1.10 [0.93-1.31],0.2716290774170884
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACSL1,Long-chain-fatty-acid--CoA ligase 1,19015,71,1.11 [0.62-1.99],0.7215319929962063
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACTA2,"Actin, aortic smooth muscle",22165,81,1.64 [1.20-2.24],0.0020115235181402
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACTN2,Alpha-actinin-2,19015,71,1.34 [0.96-1.88],0.0836933242853496
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACTN4,Alpha-actinin-4,22167,83,1.07 [0.60-1.90],0.8105529096388913
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACVRL1,Serine/threonine-protein kinase receptor R3,22373,85,3.07 [1.76-5.34],7.299068816813878e-05
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACY1,Aminoacylase-1,22608,85,1.00 [0.74-1.36],0.9863955514043072
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19015,71,1.46 [1.01-2.10],0.0446224747889063
Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",ACYP1,Acylphosphatase-1,19200,70,0.87 [0.61-1.24],0.4287425609681452
