Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),A1BG,Alpha-1B-glycoprotein,20017,61,1.55 [0.40-6.03],0.5305770984732222
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AAMDC,Mth938 domain-containing protein,19482,61,0.77 [0.48-1.24],0.2797740558966831
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),AARSD1,Alanyl-tRNA editing protein Aarsd1,22857,75,0.79 [0.55-1.15],0.2251685277610565
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABCA2,ATP-binding cassette sub-family A member 2,19303,61,2.24 [1.37-3.67],0.001328089424275
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABHD14B,Protein ABHD14B,22701,73,1.07 [0.74-1.54],0.7317754309849908
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABL1,Tyrosine-protein kinase ABL1,22857,75,1.24 [0.93-1.67],0.1423792879986864
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABO,Histo-blood group ABO system transferase,19999,61,1.14 [0.96-1.34],0.135756285067027
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ABRAXAS2,BRISC complex subunit Abraxas 2,19303,61,1.13 [0.78-1.64],0.5249900883723049
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22459,69,1.18 [0.92-1.51],0.1813612035010977
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19624,60,1.02 [0.72-1.45],0.9033669812192324
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19983,62,0.85 [0.64-1.12],0.2488362632278377
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACAN,Aggrecan core protein,22736,75,1.32 [0.64-2.75],0.4499287298705994
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACE,Angiotensin-converting enzyme,19999,61,0.84 [0.34-2.05],0.7016546597163461
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACE2,Angiotensin-converting enzyme 2,22535,71,1.30 [0.93-1.81],0.1197867660976145
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACHE,Acetylcholinesterase,19559,62,0.46 [0.22-0.97],0.0418197751747038
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACOT13,Acyl-coenzyme A thioesterase 13,19889,62,1.18 [0.95-1.47],0.1269021926359129
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22969,75,1.19 [0.82-1.72],0.3720273430646061
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACP1,Low molecular weight phosphotyrosine protein phosphatase,19397,60,0.87 [0.49-1.54],0.6379477624509597
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACP5,Tartrate-resistant acid phosphatase type 5,23088,75,0.99 [0.53-1.87],0.9823766626471652
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACP6,Lysophosphatidic acid phosphatase type 6,23111,76,1.22 [0.88-1.68],0.233793111309552
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACRBP,Acrosin-binding protein,19891,60,1.32 [0.78-2.23],0.303622478555555
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACRV1,Acrosomal protein SP-10,19397,60,0.91 [0.73-1.12],0.357219759636183
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACSL1,Long-chain-fatty-acid--CoA ligase 1,19303,61,0.75 [0.34-1.62],0.4586508694046979
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACTA2,"Actin, aortic smooth muscle",22535,71,1.29 [0.85-1.95],0.2362458332024267
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACTN2,Alpha-actinin-2,19303,61,1.24 [0.85-1.81],0.2628703628544158
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACTN4,Alpha-actinin-4,22530,72,1.16 [0.65-2.07],0.6123276035707055
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACVRL1,Serine/threonine-protein kinase receptor R3,22726,73,2.57 [1.34-4.90],0.0042660673871047
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACY1,Aminoacylase-1,22969,75,1.31 [0.96-1.78],0.0839900102169709
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19303,61,1.47 [0.98-2.19],0.061466910354331
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ACYP1,Acylphosphatase-1,19486,62,0.88 [0.60-1.29],0.5171764037999633
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADA,Adenosine deaminase,23193,76,1.11 [0.63-1.94],0.7231850750348148
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADA2,Adenosine deaminase 2,22855,76,2.06 [1.39-3.07],0.0003469617438496
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19397,60,2.26 [1.29-3.97],0.0044245593957591
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22535,71,1.65 [0.85-3.24],0.1414013683395225
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22762,73,1.53 [0.88-2.68],0.1326733255452405
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23193,76,1.29 [0.71-2.34],0.4069116816295729
Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23109,76,1.80 [0.96-3.40],0.0685042654776311
