Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn disease,A1BG,Alpha-1B-glycoprotein,18642,52,2.27 [0.52-9.98],0.2776837514881237
Chapter XI Diseases of the digestive system,Crohn disease,AAMDC,Mth938 domain-containing protein,18135,47,0.96 [0.56-1.64],0.8741490964485252
Chapter XI Diseases of the digestive system,Crohn disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,21284,60,0.90 [0.60-1.36],0.6263197824433842
Chapter XI Diseases of the digestive system,Crohn disease,ABCA2,ATP-binding cassette sub-family A member 2,17975,51,1.59 [0.83-3.04],0.1613359362782683
Chapter XI Diseases of the digestive system,Crohn disease,ABHD14B,Protein ABHD14B,21131,60,1.10 [0.74-1.65],0.6346777565552295
Chapter XI Diseases of the digestive system,Crohn disease,ABL1,Tyrosine-protein kinase ABL1,21284,60,1.15 [0.82-1.61],0.4074516697898825
Chapter XI Diseases of the digestive system,Crohn disease,ABO,Histo-blood group ABO system transferase,18623,51,1.12 [0.93-1.35],0.2155357571074815
Chapter XI Diseases of the digestive system,Crohn disease,ABRAXAS2,BRISC complex subunit Abraxas 2,17975,51,0.90 [0.59-1.37],0.6232363445786233
Chapter XI Diseases of the digestive system,Crohn disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20907,57,1.20 [0.91-1.58],0.1996812884019977
Chapter XI Diseases of the digestive system,Crohn disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18279,51,1.01 [0.69-1.47],0.9736804465426754
Chapter XI Diseases of the digestive system,Crohn disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18608,52,1.14 [0.86-1.52],0.3719110575364504
Chapter XI Diseases of the digestive system,Crohn disease,ACAN,Aggrecan core protein,21172,58,0.44 [0.19-1.02],0.0550938086648536
Chapter XI Diseases of the digestive system,Crohn disease,ACE,Angiotensin-converting enzyme,18623,51,0.59 [0.22-1.56],0.2871969442952198
Chapter XI Diseases of the digestive system,Crohn disease,ACE2,Angiotensin-converting enzyme 2,20983,57,1.36 [0.92-2.01],0.1240015075962809
Chapter XI Diseases of the digestive system,Crohn disease,ACHE,Acetylcholinesterase,18205,49,0.64 [0.27-1.48],0.2913316210452709
Chapter XI Diseases of the digestive system,Crohn disease,ACOT13,Acyl-coenzyme A thioesterase 13,18520,51,1.06 [0.84-1.35],0.616845858661233
Chapter XI Diseases of the digestive system,Crohn disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21388,60,1.00 [0.63-1.58],0.9866041606985878
Chapter XI Diseases of the digestive system,Crohn disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18060,47,0.80 [0.41-1.54],0.5049018143441056
Chapter XI Diseases of the digestive system,Crohn disease,ACP5,Tartrate-resistant acid phosphatase type 5,21506,59,0.56 [0.27-1.17],0.1218823738998513
Chapter XI Diseases of the digestive system,Crohn disease,ACP6,Lysophosphatidic acid phosphatase type 6,21511,59,1.00 [0.71-1.41],0.983515654800324
Chapter XI Diseases of the digestive system,Crohn disease,ACRBP,Acrosin-binding protein,18531,52,1.43 [0.85-2.43],0.1782738652304591
Chapter XI Diseases of the digestive system,Crohn disease,ACRV1,Acrosomal protein SP-10,18060,47,1.02 [0.82-1.28],0.8485225230191052
Chapter XI Diseases of the digestive system,Crohn disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17975,51,0.52 [0.20-1.32],0.1691985182603586
Chapter XI Diseases of the digestive system,Crohn disease,ACTA2,"Actin, aortic smooth muscle",20983,57,0.96 [0.55-1.67],0.8772866448833733
Chapter XI Diseases of the digestive system,Crohn disease,ACTN2,Alpha-actinin-2,17975,51,0.93 [0.58-1.49],0.7563460317630079
Chapter XI Diseases of the digestive system,Crohn disease,ACTN4,Alpha-actinin-4,20994,57,0.61 [0.25-1.50],0.2793969412594342
Chapter XI Diseases of the digestive system,Crohn disease,ACVRL1,Serine/threonine-protein kinase receptor R3,21157,60,1.79 [0.79-4.05],0.1610481647731855
Chapter XI Diseases of the digestive system,Crohn disease,ACY1,Aminoacylase-1,21388,60,1.32 [0.92-1.90],0.125023795658466
Chapter XI Diseases of the digestive system,Crohn disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,17975,51,0.81 [0.49-1.35],0.4242491478841871
Chapter XI Diseases of the digestive system,Crohn disease,ACYP1,Acylphosphatase-1,18142,49,1.04 [0.69-1.58],0.8549234215940215
Chapter XI Diseases of the digestive system,Crohn disease,ADA,Adenosine deaminase,21593,58,0.80 [0.40-1.57],0.5107578907259485
Chapter XI Diseases of the digestive system,Crohn disease,ADA2,Adenosine deaminase 2,21277,59,2.67 [1.73-4.12],8.366020554819473e-06
Chapter XI Diseases of the digestive system,Crohn disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18060,47,1.38 [0.63-3.02],0.4265767462152842
