Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,A1BG,Alpha-1B-glycoprotein,19103,243,0.73 [0.37-1.45],0.3738696518077068
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AAMDC,Mth938 domain-containing protein,18598,234,1.09 [0.86-1.38],0.4891846478340692
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,AARSD1,Alanyl-tRNA editing protein Aarsd1,21762,276,1.06 [0.88-1.29],0.522377179934086
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ABCA2,ATP-binding cassette sub-family A member 2,18432,236,1.81 [1.36-2.40],4.2917768258329406e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ABHD14B,Protein ABHD14B,21619,273,1.03 [0.85-1.24],0.779854777081146
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ABL1,Tyrosine-protein kinase ABL1,21762,276,1.10 [0.94-1.29],0.2387241720712586
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ABO,Histo-blood group ABO system transferase,19080,245,1.03 [0.94-1.12],0.5204117577266022
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ABRAXAS2,BRISC complex subunit Abraxas 2,18432,236,1.05 [0.87-1.27],0.6294864672721858
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21392,276,1.09 [0.96-1.24],0.2023300481135251
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18734,239,1.08 [0.92-1.27],0.3279420084558341
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19073,243,0.94 [0.81-1.08],0.3624121881050169
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACAN,Aggrecan core protein,21655,280,0.70 [0.48-1.03],0.0671417512443583
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACE,Angiotensin-converting enzyme,19080,245,1.57 [1.01-2.44],0.0429837329463746
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACE2,Angiotensin-converting enzyme 2,21458,278,1.39 [1.18-1.63],6.535190999872457e-05
Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,ACHE,Acetylcholinesterase,18663,241,0.68 [0.47-0.99],0.0415535390652099
