Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IGFBP4,Insulin-like growth factor-binding protein 4,Inverse variance weighted,3,1.46 [1.20-1.78],0.0001268051593897
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",Inverse variance weighted,40,0.96 [0.93-0.99],0.0068531423854126
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,MDK,Midkine,Inverse variance weighted,19,1.07 [1.02-1.12],0.006763637299554
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,SEMA3F,Semaphorin-3F,Inverse variance weighted,46,0.95 [0.91-0.98],0.0047305745389383
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,66,0.96 [0.94-0.98],0.0002075913564616
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IL6,Interleukin-6,Inverse variance weighted,6,1.11 [1.05-1.17],7.94136827464493e-05
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,28,1.05 [1.01-1.09],0.0053248116294489
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,CXCL13,C-X-C motif chemokine 13,Inverse variance weighted,2,0.73 [0.59-0.90],0.0028287011425199
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IL7R,Interleukin-7 receptor subunit alpha,Inverse variance weighted,73,1.02 [1.01-1.04],0.0047878063508745
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,11,0.96 [0.93-0.99],0.0068039458445281
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,BPIFB2,BPI fold-containing family B member 2,Inverse variance weighted,38,0.96 [0.92-0.99],0.0095582886775646
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,66,1.04 [1.01-1.06],0.0010452831722673
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,CTSV,Cathepsin L2,Inverse variance weighted,34,1.07 [1.04-1.11],3.07758709302099e-05
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,18,0.89 [0.85-0.94],5.37531296866235e-05
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,13,1.11 [1.04-1.19],0.00163756209311
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,76,0.99 [0.98-1.00],0.0086657780404551
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,SEPTIN8,Septin-8,Inverse variance weighted,6,0.78 [0.65-0.94],0.0085872719600316
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,VCAN,Versican core protein,Inverse variance weighted,58,0.97 [0.95-0.99],0.0030530615404481
Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,26,0.93 [0.89-0.96],0.0001186571962182
