Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,PLA2G7,Platelet-activating factor acetylhydrolase,Inverse variance weighted,21,1.20 [1.08-1.33],0.0006594104277434
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,12,1.18 [1.06-1.32],0.0029806138906975
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,FGF23,Fibroblast growth factor 23,Inverse variance weighted,17,1.21 [1.11-1.33],3.27555037075759e-05
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,MFGE8,Lactadherin,Inverse variance weighted,26,1.08 [1.02-1.14],0.0073606980338468
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,27,1.10 [1.03-1.18],0.0047746020340542
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,SERPINF1,Pigment epithelium-derived factor,Inverse variance weighted,15,0.90 [0.84-0.96],0.0015327197164896
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,31,0.92 [0.87-0.97],0.0024706665747193
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,ANGPTL7,Angiopoietin-related protein 7,Inverse variance weighted,20,0.92 [0.87-0.98],0.0094314310704443
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,15,1.13 [1.03-1.25],0.0081183406054038
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,MILR1,Allergin-1,Inverse variance weighted,43,0.97 [0.94-0.99],0.0092315516744497
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",Inverse variance weighted,22,0.93 [0.88-0.98],0.0088356026156794
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,SCT,Secretin,Inverse variance weighted,5,1.38 [1.12-1.71],0.0030890907082384
Chapter IX Diseases of the circulatory system,Death due to cardiac causes,KHK,Ketohexokinase,Inverse variance weighted,26,0.92 [0.87-0.97],0.0024218740714506
