Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of liver,MENT,Protein MENT,Inverse variance weighted,30,0.89 [0.84-0.94],0.000100712017699
Chapter XI Diseases of the digestive system,Diseases of liver,RGMB,RGM domain family member B,Inverse variance weighted,10,0.77 [0.67-0.89],0.000458142375334
Chapter XI Diseases of the digestive system,Diseases of liver,SDHB,Succinate dehydrogenase,Inverse variance weighted,10,1.75 [1.37-2.24],7.93121499223419e-06
Chapter XI Diseases of the digestive system,Diseases of liver,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,Wald ratio,1,5.13 [2.76-9.55],2.42220511706235e-07
Chapter XI Diseases of the digestive system,Diseases of liver,HAO1,Hydroxyacid oxidase 1,Inverse variance weighted,6,1.47 [1.17-1.85],0.0011313738554766
Chapter XI Diseases of the digestive system,Diseases of liver,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,16,0.89 [0.84-0.95],0.000198975890283
Chapter XI Diseases of the digestive system,Diseases of liver,CDHR2,Cadherin-related family member 2,Inverse variance weighted,16,1.32 [1.07-1.62],0.0096654025305923
Chapter XI Diseases of the digestive system,Diseases of liver,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,11,0.93 [0.88-0.97],0.0024447046204674
Chapter XI Diseases of the digestive system,Diseases of liver,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Inverse variance weighted,33,0.94 [0.91-0.98],0.0055461330450853
Chapter XI Diseases of the digestive system,Diseases of liver,KLK10,Kallikrein-10,Inverse variance weighted,17,0.92 [0.86-0.98],0.0099815192288586
Chapter XI Diseases of the digestive system,Diseases of liver,FCGR3B,Low affinity immunoglobulin gamma Fc region receptor III-B,Inverse variance weighted,56,1.08 [1.04-1.13],0.0002021916723771
